,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010503,1,7,14,ミラキュラスアース,牝3,55,西村淳也,0:1:34.8,,8-8,34.1,4.2,3,484,[西]奥村豊,芝,1600,晴,良,2026年05月16日,未勝利,2023107074,01171
202604010503,2,5,9,バンオンタイム,牝3,53,舟山瑠泉,0:1:34.8,クビ,9-8,34.1,2.8,1,464,[東]田中博康,芝,1600,晴,良,2026年05月16日,未勝利,2023101120,01221
202604010503,3,6,11,ドラリズム,牡3,57,武藤雅,0:1:34.9,クビ,3-4,34.6,9.1,4,468,[東]武藤善則,芝,1600,晴,良,2026年05月16日,未勝利,2023100515,01169
202604010503,4,3,5,オレンジフィールド,牝3,55,亀田温心,0:1:35.0,3/4,13-11,33.9,123.5,12,462,[西]北出成人,芝,1600,晴,良,2026年05月16日,未勝利,2023102640,01176
202604010503,5,2,3,ショウナンバーボン,牡3,57,ゴンサル,0:1:35.1,アタマ,3-3,35.0,14.1,5,470,[東]加藤士津,芝,1600,晴,良,2026年05月16日,未勝利,2023106620,05675
202604010503,6,8,15,ネッカーズルム,牡3,57,丹内祐次,0:1:35.1,クビ,5-5,34.6,49.8,10,466,[西]藤野健太,芝,1600,晴,良,2026年05月16日,未勝利,2023103639,01091
202604010503,7,5,10,ポセイドンテソーロ,牡3,57,富田暁,0:1:35.4,1.3/4,1-1,35.5,203.3,14,446,[東]牧光二,芝,1600,晴,良,2026年05月16日,未勝利,2023106742,01168
202604010503,8,8,16,イーサンミラー,牡3,54,大久保友,0:1:35.5,1/2,2-2,35.6,20.3,7,418,[東]稲垣幸雄,芝,1600,晴,良,2026年05月16日,未勝利,2023106657,01194
202604010503,9,1,1,ランウェイミューズ,牝3,55,浜中俊,0:1:35.5,ハナ,9-8,34.8,15.7,6,390,[東]竹内正洋,芝,1600,晴,良,2026年05月16日,未勝利,2023107304,01115
202604010503,10,7,13,イーリスアスター,牝3,51,河原田菜,0:1:35.9,2,14-14,34.5,182.3,13,412,[東]尾形和幸,芝,1600,晴,良,2026年05月16日,未勝利,2023100792,01204
202604010503,11,4,7,ココネ,牝3,55,荻野極,0:1:35.9,クビ,11-11,34.7,43.0,9,458,[東]上原佑紀,芝,1600,晴,良,2026年05月16日,未勝利,2023106972,01160
202604010503,12,6,12,イルミナジーティー,牝3,55,斎藤新,0:1:36.0,1/2,11-11,34.8,22.4,8,436,[西]西園翔太,芝,1600,晴,良,2026年05月16日,未勝利,2023106872,01178
202604010503,13,4,8,リアライズガイザー,牡3,57,ルメール,0:1:36.4,2.1/2,5-5,35.9,3.8,2,522,[西]杉山晴紀,芝,1600,晴,良,2026年05月16日,未勝利,2023105216,05339
202604010503,14,1,2,ピコパープル,牝3,52,上里直汰,0:1:37.2,5,5-5,36.7,404.7,16,404,[東]上原博之,芝,1600,晴,良,2026年05月16日,未勝利,2023100706,01217
202604010503,15,2,4,ミセスジョーンズ,牝3,52,石神深道,0:1:37.2,ハナ,15-16,35.1,122.3,11,438,[東]松永康利,芝,1600,晴,良,2026年05月16日,未勝利,2023106493,01209
202604010503,16,3,6,トリトマフロックス,牝3,52,長浜鴻緒,0:1:37.3,3/4,15-15,35.4,388.2,15,420,[東]伊藤大士,芝,1600,晴,良,2026年05月16日,未勝利,2023110078,01214
