,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030110,1,5,9,ポペット,牝3,51,永島まな,0:1:32.3,,13-14,33.1,5.9,2,418,[西]高橋康之,芝,1600,晴,良,2026年08月22日,1勝クラス,2023103980,01187
202604030110,2,8,14,タイセイアストロ,牡3,55,石川裕紀,0:1:32.3,ハナ,12-11,33.4,2.2,1,448,[東]森一誠,芝,1600,晴,良,2026年08月22日,1勝クラス,2023103917,01150
202604030110,3,4,6,シトラール,牡5,58,丸山元気,0:1:32.4,1,4-5,34.4,40.4,11,494,[東]古賀大生,芝,1600,晴,良,2026年08月22日,1勝クラス,2021105596,01127
202604030110,4,2,2,アドマイヤウルトラ,牡3,55,坂井瑠星,0:1:32.5,クビ,9-8,34.0,15.8,7,506,[東]宮田敬介,芝,1600,晴,良,2026年08月22日,1勝クラス,2023106836,01163
202604030110,5,1,1,ラヴスコール,牝5,56,斎藤新,0:1:32.5,ハナ,6-6,34.3,44.7,12,436,[東]加藤征弘,芝,1600,晴,良,2026年08月22日,1勝クラス,2021105473,01178
202604030110,6,4,7,サザンティスプーン,牝4,54,石田拓郎,0:1:32.6,1/2,8-8,34.0,29.9,9,444,[東]鈴木伸尋,芝,1600,晴,良,2026年08月22日,1勝クラス,2022100511,01203
202604030110,7,3,4,ダイヤテソーロ,牝3,53,富田暁,0:1:32.6,クビ,2-2,34.8,7.4,3,448,[東]牧光二,芝,1600,晴,良,2026年08月22日,1勝クラス,2023106747,01168
202604030110,8,8,15,ツインピークス,牝4,56,田辺裕信,0:1:32.6,ハナ,13-13,33.5,11.6,4,506,[東]千葉直人,芝,1600,晴,良,2026年08月22日,1勝クラス,2022104179,01075
202604030110,9,6,11,ガミーヌ,牝3,53,武藤雅,0:1:32.6,アタマ,3-3,34.7,17.4,8,444,[東]水野貴広,芝,1600,晴,良,2026年08月22日,1勝クラス,2023106468,01169
202604030110,10,2,3,スピリットサージ,牝4,56,江田照男,0:1:32.7,クビ,1-1,35.1,72.7,14,468,[東]室井潔,芝,1600,晴,良,2026年08月22日,1勝クラス,2022105339,00689
202604030110,11,7,13,スマイルカーブ,牝3,53,菊沢一樹,0:1:32.7,クビ,9-8,34.1,14.3,6,428,[東]小手川準,芝,1600,晴,良,2026年08月22日,1勝クラス,2023107078,01161
202604030110,12,7,12,スターエンブレム,牡4,58,酒井学,0:1:33.0,2,6-6,34.8,65.2,13,476,[東]林徹,芝,1600,晴,良,2026年08月22日,1勝クラス,2022105130,01034
202604030110,13,3,5,ゴールドシーン,セ6,58,大野拓弥,0:1:33.4,2,4-3,35.5,13.3,5,468,[東]林徹,芝,1600,晴,良,2026年08月22日,1勝クラス,2020103727,01096
202604030110,14,5,8,ドルビナ,牡4,58,木幡初也,0:1:33.8,2.1/2,15-15,33.9,208.1,15,446,[東]杉浦宏昭,芝,1600,晴,良,2026年08月22日,1勝クラス,2022103394,01153
202604030110,15,6,10,サトノビーツ,牡4,58,野中悠太,0:1:34.1,1.3/4,11-11,34.8,31.6,10,526,[東]田中博康,芝,1600,晴,良,2026年08月22日,1勝クラス,2022104746,01158
