,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020604,1,6,10,モンスターラッシュ,牡3,57,石川裕紀,0:1:54.1,,3-3-2-2,38.4,3.5,2,500,[東]高木登,ダート,1800,曇,良,2026年08月09日,未勝利,2023106976,01150
202604020604,2,7,12,クリムゾンリーフ,牡3,57,坂井瑠星,0:1:54.3,1.1/4,1-1-1-1,38.7,2.0,1,470,[東]加藤士津,ダート,1800,曇,良,2026年08月09日,未勝利,2023102967,01163
202604020604,3,5,8,カシマライフウ,牡3,57,松岡正海,0:1:54.6,2,10-10-5-5,38.6,9.1,4,490,[東]伊藤伸一,ダート,1800,曇,良,2026年08月09日,未勝利,2023105439,01085
202604020604,4,2,3,アデルフィー,牡3,57,三浦皇成,0:1:54.6,クビ,3-3-4-2,38.7,6.3,3,452,[東]金成貴史,ダート,1800,曇,良,2026年08月09日,未勝利,2023105753,01122
202604020604,5,3,4,キセログラフィカ,牡3,56,田山旺佑,0:1:55.3,4,5-5-5-5,39.3,12.1,5,502,[東]大和田成,ダート,1800,曇,良,2026年08月09日,未勝利,2023105682,01220
202604020604,6,8,14,レッドリアライズ,牡3,57,原優介,0:1:55.5,1.1/4,13-12-7-7,39.1,69.7,8,402,[東]黒岩陽一,ダート,1800,曇,良,2026年08月09日,未勝利,2023105233,01184
202604020604,7,3,5,ヌビアン,牡3,54,上里直汰,0:1:55.8,1.3/4,2-2-2-2,40.1,231.0,13,452,[東]清水英克,ダート,1800,曇,良,2026年08月09日,未勝利,2023103299,01217
202604020604,8,8,15,カノープス,牝3,52,石田拓郎,0:1:55.9,クビ,8-9-10-10,39.2,166.9,11,502,[東]辻哲英,ダート,1800,曇,良,2026年08月09日,未勝利,2023104855,01203
202604020604,9,2,2,オセアビシャイン,牡3,57,佐々木大,0:1:56.7,5,11-11-14-11,39.4,178.6,12,460,[東]菊川正達,ダート,1800,曇,良,2026年08月09日,未勝利,2023100052,01197
202604020604,10,4,7,ジュングロワール,牡3,54,佐藤翔馬,0:1:57.0,1.1/2,13-14-14-14,39.7,277.7,14,476,[東]堀内岳志,ダート,1800,曇,良,2026年08月09日,未勝利,2023107425,01207
202604020604,11,5,9,ハリコミチュウ,牝3,55,木幡初也,0:1:57.1,3/4,12-12-11-11,40.1,28.0,6,492,[東]竹内正洋,ダート,1800,曇,良,2026年08月09日,未勝利,2023104860,01153
202604020604,12,1,1,ダゴベルト,牡3,57,杉原誠人,0:1:57.7,3.1/2,15-15-12-13,40.5,490.8,15,520,[東]古賀大生,ダート,1800,曇,良,2026年08月09日,未勝利,2023106946,01135
202604020604,13,4,6,ユイノスレチガイ,牡3,55,石神深道,0:1:58.5,5,5-5-7-7,42.1,134.2,9,436,[東]深山雅史,ダート,1800,曇,良,2026年08月09日,未勝利,2023105973,01209
202604020604,14,6,11,ラスタリア,牡3,57,菊沢一樹,0:1:59.2,4,7-7-7-9,42.8,29.3,7,470,[東]岩戸孝樹,ダート,1800,曇,良,2026年08月09日,未勝利,2023106151,01161
202604020604,15,7,13,クィーンズウィンク,牝3,55,吉村誠之,0:1:59.9,4,8-7-12-15,42.7,160.0,10,460,[西]清水久詞,ダート,1800,曇,良,2026年08月09日,未勝利,2023106971,01216
