,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030307,1,1,2,ボウウィンドウ,牝4,55,ルメール,0:1:58.6,,4-4,34.3,2.0,1,472,[東]武井亮,芝,2000,曇,稍重,2026年08月29日,,2022105002,05339
202604030307,2,3,5,ロールザダイス,セ4,55,ミシェル,0:1:58.7,1/2,1-1,34.6,23.1,8,462,[西]池江泰寿,芝,2000,曇,稍重,2026年08月29日,,2022106626,05586
202604030307,3,8,15,スピンザブラッド,牡5,55,松山弘平,0:1:59.0,1.3/4,11-11,33.8,50.4,11,430,[東]平岩大典,芝,2000,曇,稍重,2026年08月29日,,2021105244,01126
202604030307,4,6,12,マイネルアズーロ,牡4,55,津村明秀,0:1:59.4,2.1/2,10-10,34.4,8.9,4,470,[東]鹿戸雄一,芝,2000,曇,稍重,2026年08月29日,,2022100274,01092
202604030307,5,8,16,ピエナフェーヴル,牡4,56,田辺裕信,0:1:59.6,1.1/4,5-5,35.0,6.6,2,472,[東]萱野浩二,芝,2000,曇,稍重,2026年08月29日,,2022101175,01075
202604030307,6,8,17,マイネルアレス,牡4,56,菊沢一樹,0:1:59.6,クビ,2-2,35.3,11.5,5,456,[東]相沢郁,芝,2000,曇,稍重,2026年08月29日,,2022106817,01161
202604030307,7,4,8,ホウオウタイタン,牝4,55,丸山元気,0:1:59.9,1.3/4,7-7,35.1,7.0,3,500,[西]須貝尚介,芝,2000,曇,稍重,2026年08月29日,,2022103278,01127
202604030307,8,3,6,オリバナム,牝4,54,戸崎圭太,0:2:00.0,1/2,5-5,35.4,23.6,9,486,[西]斉藤崇史,芝,2000,曇,稍重,2026年08月29日,,2022100381,05386
202604030307,9,5,10,ペッレグリーニ,セ5,55,内田博幸,0:2:00.0,アタマ,7-7,35.2,42.5,10,444,[東]手塚貴久,芝,2000,曇,稍重,2026年08月29日,,2021105647,00422
202604030307,10,2,4,ツルマウカタチ,牡5,55,嶋田純次,0:2:00.0,アタマ,7-7,35.4,18.0,6,480,[東]手塚貴久,芝,2000,曇,稍重,2026年08月29日,,2021102106,01134
202604030307,11,4,7,ジャンビ,牝5,52,木幡育也,0:2:00.1,クビ,14-13,34.6,133.1,14,470,[東]勢司和浩,芝,2000,曇,稍重,2026年08月29日,,2021103878,01167
202604030307,12,1,1,ハギノコラソン,牝4,53,小崎綾也,0:2:00.1,ハナ,12-11,34.7,84.1,13,474,[西]寺島良,芝,2000,曇,稍重,2026年08月29日,,2022100439,01152
202604030307,13,7,14,カフェアローロ,牝5,52,石神深道,0:2:00.2,1/2,16-16,34.4,241.0,16,518,[東]古賀慎明,芝,2000,曇,稍重,2026年08月29日,,2021100469,01209
202604030307,14,6,11,ティムール,牡6,55,原優介,0:2:00.2,クビ,17-17,34.3,80.5,12,482,[西]中竹和也,芝,2000,曇,稍重,2026年08月29日,,2020103048,01184
202604030307,15,5,9,バガン,牡8,55,岩田康誠,0:2:00.6,2.1/2,13-13,35.1,171.4,15,470,[西]宮地貴稔,芝,2000,曇,稍重,2026年08月29日,,2018106354,05203
202604030307,16,7,13,エリーナストーム,牝4,53,三浦皇成,0:2:01.4,5,2-2,37.2,19.5,7,532,[東]鹿戸雄一,芝,2000,曇,稍重,2026年08月29日,,2022105030,01122
202604030307,17,2,3,バンフィエルド,牡7,53,柴田大知,0:2:01.5,1/2,15-15,35.8,403.3,17,426,[東]粕谷昌央,芝,2000,曇,稍重,2026年08月29日,,2019104531,01009
