,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010103,1,5,8,アンバサダネージュ,牡3,54,佐藤翔馬,0:1:11.9,,2-2,37.9,3.9,2,486,[東]武藤善則,ダート,1200,晴,不良,2026年05月02日,未勝利,2023103216,01207
202604010103,2,3,4,ジュディーイメル,牝3,52,小林美駒,0:1:12.0,1,1-1,38.1,4.8,3,438,[西]武英智,ダート,1200,晴,不良,2026年05月02日,未勝利,2023105116,01206
202604010103,3,2,3,スノーランス,牝3,53,舟山瑠泉,0:1:12.7,4,5-6,38.4,5.5,4,464,[東]上原佑紀,ダート,1200,晴,不良,2026年05月02日,未勝利,2023103693,01221
202604010103,4,4,6,マリブサーフ,牝3,53,田山旺佑,0:1:12.7,クビ,2-2,38.7,2.3,1,432,[西]牧浦充徳,ダート,1200,晴,不良,2026年05月02日,未勝利,2023100966,01220
202604010103,5,6,10,ジュエルサンライズ,牝3,53,古川奈穂,0:1:12.9,1,9-9,38.3,74.7,9,474,[西]東田明士,ダート,1200,晴,不良,2026年05月02日,未勝利,2023104826,01190
202604010103,6,5,9,バンダムソレール,牡3,54,森田誠也,0:1:12.9,ハナ,12-12,37.8,36.9,7,468,[西]小栗実,ダート,1200,晴,不良,2026年05月02日,未勝利,2023102317,01222
202604010103,7,4,7,ゲレイロ,牡3,54,和田陽希,0:1:13.0,3/4,11-11,38.2,13.3,5,466,[西]今野貞一,ダート,1200,晴,不良,2026年05月02日,未勝利,2023104669,01223
202604010103,8,2,2,アリディプラチノ,牝3,52,大久保友,0:1:13.6,3.1/2,5-6,39.3,73.9,8,422,[西]畑端省吾,ダート,1200,晴,不良,2026年05月02日,未勝利,2023102063,01194
202604010103,9,8,15,エナジーアユ,牝3,53,永島まな,0:1:13.6,クビ,8-8,39.1,214.5,15,440,[西]荒川義之,ダート,1200,晴,不良,2026年05月02日,未勝利,2023105737,01187
202604010103,10,7,13,ヒーナシャム,牝3,55,小沢大仁,0:1:13.9,2,13-13,38.5,177.8,13,424,[西]橋口慎介,ダート,1200,晴,不良,2026年05月02日,未勝利,2023105333,01185
202604010103,11,1,1,スラッシュコード,牡3,53,河原田菜,0:1:14.2,2,5-4,39.9,120.8,10,462,[東]伊藤圭三,ダート,1200,晴,不良,2026年05月02日,未勝利,2023101448,01204
202604010103,12,6,11,リオダプラタ,牡3,54,遠藤汰月,0:1:14.4,3/4,14-14,38.6,183.4,14,540,[東]西田雄一,ダート,1200,晴,不良,2026年05月02日,未勝利,2023102866,01218
202604010103,13,3,5,タイセイガナール,牡3,54,水沼元輝,0:1:14.5,3/4,9-9,39.9,131.8,12,472,[東]伊藤圭三,ダート,1200,晴,不良,2026年05月02日,未勝利,2023102023,01201
202604010103,14,8,14,トゥントゥントゥン,牡3,54,上里直汰,0:1:16.4,大,4-4,42.2,34.4,6,420,[東]手塚貴久,ダート,1200,晴,不良,2026年05月02日,未勝利,2023104606,01217
202604010103,15,7,12,メイショウアルマ,牡3,57,松本大輝,0:1:19.4,大,15-15,39.9,127.4,11,488,[西]飯田祐史,ダート,1200,晴,不良,2026年05月02日,未勝利,2023101936,01191
