,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020309,1,4,7,フィールマイプラン,牡3,56,荻野極,0:1:12.1,,2-2,36.9,4.1,2,450,[東]岩戸孝樹,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2023103860,01160
202604020309,2,7,12,ガルディーノ,牡3,53,石田拓郎,0:1:12.4,1.1/2,1-1,37.4,46.0,8,504,[東]新開幸一,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2023105402,01203
202604020309,3,2,3,トモジャシーマ,セ6,58,津村明秀,0:1:12.4,ハナ,4-3,37.0,8.5,5,504,[東]鈴木伸尋,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2020106771,01092
202604020309,4,6,10,エアサロメ,牝3,54,三浦皇成,0:1:12.5,1/2,4-3,37.1,2.2,1,470,[東]大竹正博,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2023103341,01122
202604020309,5,3,4,ホウオウルクソール,牡3,54,今村聖奈,0:1:12.6,1,10-10,36.8,6.5,3,480,[東]栗田徹,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2023104174,01193
202604020309,6,2,2,グランルチャドール,牡5,58,石橋脩,0:1:12.9,1.3/4,7-6,37.2,35.5,7,542,[東]上原佑紀,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2021102192,01077
202604020309,7,4,6,クラシオン,牡3,56,菊沢一樹,0:1:13.0,クビ,6-6,37.5,8.2,4,474,[東]菊沢隆徳,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2023104780,01161
202604020309,8,7,13,キングクレオール,牡5,58,大野拓弥,0:1:13.7,4,7-8,38.1,46.6,9,462,[東]和田雄二,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2021100506,01096
202604020309,9,8,14,アルマーレシチー,セ5,58,吉田豊,0:1:13.7,クビ,13-12,37.5,49.0,10,534,[東]上原博之,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2021100675,00733
202604020309,10,6,11,ノーブルミステリー,牝6,53,上里直汰,0:1:13.8,クビ,7-8,38.1,160.2,13,462,[東]菊川正達,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2020106429,01217
202604020309,11,3,5,デルマエアロール,牝4,53,佐藤翔馬,0:1:13.8,ハナ,3-3,38.5,109.5,11,462,[東]大和田成,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2022105535,01207
202604020309,12,5,8,アカツキロットリー,牡6,58,木幡育也,0:1:13.8,クビ,11-10,37.8,578.7,14,478,[東]的場均,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2020100081,01167
202604020309,13,5,9,グッドヴァイブス,牡5,58,原優介,0:1:14.5,4,11-12,38.5,140.2,12,488,[東]高柳瑞樹,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2021101521,01184
202604020309,14,1,1,ブリックンクリック,セ4,58,戸崎圭太,0:1:14.5,アタマ,14-14,38.1,15.0,6,460,[東]中舘英二,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2022105300,05386
202604020309,除,8,15,ノースブルースカイ,牝3,54,松岡正海,0:,,,,---,,426,[東]堀内岳志,ダート,1200,曇,稍重,2026年08月01日,1勝クラス,2023105164,01085
