,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020307,1,6,11,レイバックスピン,牝4,53,菊沢一樹,0:1:53.0,,2-2-2-1,37.7,4.4,2,496,[西]牧浦充徳,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2022104432,01161
202604020307,2,2,2,アラレタバシル,牡5,56,丸山元気,0:1:53.3,1.3/4,13-13-11-11,37.2,5.7,4,464,[東]松尾卓哉,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2021107192,01127
202604020307,3,7,12,クロニクル,セ7,55,田辺裕信,0:1:53.3,クビ,3-3-2-2,37.9,15.5,6,510,[東]平岩大典,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2019101864,01075
202604020307,4,5,8,ラフエイジアン,セ6,55,原優介,0:1:53.5,1.1/4,14-14-13-13,37.1,31.8,10,456,[東]中舘英二,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2020104738,01184
202604020307,5,4,6,ペンナヴェローチェ,牡5,57,戸崎圭太,0:1:53.7,1.1/2,4-3-4-4,38.1,4.0,1,492,[西]須貝尚介,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2021104092,05386
202604020307,6,3,5,アデランテ,セ5,55,吉田豊,0:1:54.0,2,1-1-1-2,38.7,17.6,7,506,[東]菊川正達,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2021103525,00733
202604020307,7,2,3,エイブラムス,牡5,54,今村聖奈,0:1:54.2,3/4,4-3-4-4,38.6,28.2,9,478,[東]鈴木慎太,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2021100260,01193
202604020307,8,3,4,サンセットブライト,牝5,52,木幡巧也,0:1:54.2,アタマ,9-9-11-11,38.1,69.8,12,494,[東]相沢郁,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2021102753,01162
202604020307,9,1,1,ベルダイナフェロー,牝5,52,武藤雅,0:1:54.2,クビ,12-11-13-13,37.8,24.0,8,478,[西]東田明士,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2021102982,01169
202604020307,10,8,14,ショウサンジョージ,牡4,55,国分優作,0:1:54.5,1.3/4,6-6-4-4,38.9,5.7,3,500,[西]松下武士,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2022102131,01125
202604020307,11,8,15,オレデイイノカ,牡8,53,松岡正海,0:1:54.6,アタマ,7-8-7-7,38.8,205.5,15,514,[東]古賀慎明,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2018101243,01085
202604020307,12,4,7,ゲンパチムサシ,牡8,53,小崎綾也,0:1:54.6,クビ,7-6-7-7,38.7,192.7,14,508,[東]秋本大介,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2018102832,01152
202604020307,13,6,10,フームスムート,牡9,54,丸田恭介,0:1:54.9,1.1/2,9-9-7-7,39.0,127.2,13,528,[東]水野貴広,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2017104238,01117
202604020307,14,5,9,ブルータス,牡4,56,荻野極,0:1:55.5,4,11-11-7-7,39.6,6.7,5,472,[東]高柳瑞樹,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2022103703,01160
202604020307,15,7,13,カフェニクス,牝5,52,江田照男,0:1:55.8,1.3/4,14-14-15-15,38.9,58.5,11,504,[東]柄崎将寿,ダート,1800,曇,稍重,2026年08月01日,3勝クラス,2021103288,00689
