,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020710,1,5,9,マーチンゲール,牡3,57,川田将雅,0:1:54.3,,1-1-1-1,38.2,1.8,1,490,[西]斉藤崇史,ダート,1800,晴,良,2026年08月15日,未勝利,2023102580,01088
202604020710,2,7,12,レジェルテ,牡3,57,戸崎圭太,0:1:54.9,3.1/2,6-7-3-3,38.6,18.9,7,464,[西]柴田卓,ダート,1800,晴,良,2026年08月15日,未勝利,2023107303,05386
202604020710,3,8,15,ジューンマーチ,牡3,57,川須栄彦,0:1:55.6,4,8-8-7-7,38.8,45.4,9,450,[西]松下武士,ダート,1800,晴,良,2026年08月15日,未勝利,2023101848,01128
202604020710,4,3,4,サンタピア,牡3,57,田辺裕信,0:1:55.9,2,5-5-5-5,39.2,18.6,6,470,[東]松山将樹,ダート,1800,晴,良,2026年08月15日,未勝利,2023102804,01075
202604020710,5,3,5,エターナルホープ,牡3,57,吉田豊,0:1:56.1,1,11-11-11-11,38.9,6.6,3,500,[東]鈴木慎太,ダート,1800,晴,良,2026年08月15日,未勝利,2023102555,00733
202604020710,6,4,7,パワポケグッド,牡3,54,佐藤翔馬,0:1:56.1,クビ,8-8-9-7,39.1,294.4,14,434,[東]大和田成,ダート,1800,晴,良,2026年08月15日,未勝利,2023106198,01207
202604020710,7,6,11,ニシノロッドマン,牡3,57,野中悠太,0:1:56.2,1/2,8-8-9-9,39.2,34.5,8,492,[東]矢嶋大樹,ダート,1800,晴,良,2026年08月15日,未勝利,2023104706,01158
202604020710,8,2,2,ブルーリファール,牡3,57,石橋脩,0:1:56.2,アタマ,3-3-4-3,39.8,100.4,11,480,[東]小野次郎,ダート,1800,晴,良,2026年08月15日,未勝利,2023106180,01077
202604020710,9,6,10,ダノンオンザビート,牡3,57,三浦皇成,0:1:56.4,1,2-2-2-2,40.3,5.1,2,526,[東]堀宣行,ダート,1800,晴,良,2026年08月15日,未勝利,2023105369,01122
202604020710,10,2,3,マイネルシュラハト,牡3,57,柴田大知,0:1:57.0,3.1/2,6-6-5-5,40.3,16.6,5,486,[東]畠山吉宏,ダート,1800,晴,良,2026年08月15日,未勝利,2023106436,01009
202604020710,11,5,8,オーシャンミューズ,牝3,55,杉原誠人,0:1:57.0,クビ,15-15-13-10,39.6,408.9,15,450,[東]堀内岳志,ダート,1800,晴,良,2026年08月15日,未勝利,2023103510,01135
202604020710,12,4,6,クライナリーゼ,牡3,55,今村聖奈,0:1:57.2,1.1/4,13-13-13-11,39.8,140.1,12,378,[西]高橋康之,ダート,1800,晴,良,2026年08月15日,未勝利,2023104192,01193
202604020710,13,1,1,イデアクリスタル,牝3,55,石川裕紀,0:1:58.3,7,14-14-15-14,40.7,59.7,10,468,[東]手塚貴徳,ダート,1800,晴,良,2026年08月15日,未勝利,2023102033,01150
202604020710,14,8,14,ナツミカンチャン,牝3,52,上里直汰,0:1:58.5,1.1/4,3-3-7-11,41.7,158.1,13,454,[東]千葉直人,ダート,1800,晴,良,2026年08月15日,未勝利,2023101733,01217
202604020710,15,7,13,コールリッジ,牡3,57,津村明秀,0:1:59.0,2.1/2,11-11-11-14,41.8,9.6,4,442,[東]林徹,ダート,1800,晴,良,2026年08月15日,未勝利,2023106338,01092
