,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030407,1,1,1,シャドウメテオ,牝4,56,三浦皇成,0:2:14.0,,3-4-4-3,34.4,9.0,5,462,[東]金成貴史,芝,2200,曇,良,2026年08月30日,,2022105454,01122
202604030407,2,2,2,ウインデイジー,牝5,56,岩田康誠,0:2:14.2,1.1/2,1-1-1-1,35.0,32.3,7,454,[西]宮徹,芝,2200,曇,良,2026年08月30日,,2021106194,05203
202604030407,3,6,7,オストラヴァ,牡4,58,津村明秀,0:2:14.5,1.3/4,5-5-4-5,34.9,3.6,2,472,[東]林徹,芝,2200,曇,良,2026年08月30日,,2022105456,01092
202604030407,4,5,5,サダムオプシス,牡5,58,ルメール,0:2:14.7,1,11-11-10-11,34.3,4.4,3,482,[西]平田修,芝,2200,曇,良,2026年08月30日,,2021105474,05339
202604030407,5,6,8,ベンサレム,牡5,58,岩田望来,0:2:14.7,クビ,2-2-2-2,35.4,14.9,6,500,[東]稲垣幸雄,芝,2200,曇,良,2026年08月30日,,2021105352,01174
202604030407,6,7,10,サトノパトリオット,セ4,58,川田将雅,0:2:14.8,クビ,5-5-6-5,35.1,5.1,4,482,[東]木村哲也,芝,2200,曇,良,2026年08月30日,,2022104907,01088
202604030407,7,3,3,チャリングクロス,牡3,55,戸崎圭太,0:2:14.9,1,9-9-9-7,34.9,3.5,1,506,[東]奥村武,芝,2200,曇,良,2026年08月30日,,2023107389,05386
202604030407,8,7,9,タイセイフェリーク,牝6,56,小崎綾也,0:2:14.9,アタマ,8-8-7-7,35.0,62.5,9,428,[東]青木孝文,芝,2200,曇,良,2026年08月30日,,2020103713,01152
202604030407,9,8,11,リンフレスカンテ,牡8,58,石橋脩,0:2:15.0,クビ,3-3-2-3,35.7,133.1,12,446,[西]宮本博,芝,2200,曇,良,2026年08月30日,,2018104797,01077
202604030407,10,8,12,クリニクラウン,牝6,56,菊沢一樹,0:2:15.3,1.3/4,9-10-10-9,35.0,67.3,10,510,[東]小手川準,芝,2200,曇,良,2026年08月30日,,2020100934,01161
202604030407,11,5,6,ナムラフッカー,牡5,58,原優介,0:2:15.5,1.1/4,12-12-12-12,34.8,88.7,11,486,[西]長谷川浩,芝,2200,曇,良,2026年08月30日,,2021102510,01184
202604030407,12,4,4,シュバルツマサムネ,牡4,58,高田潤,0:2:16.2,4,5-7-7-9,36.3,46.0,8,482,[西]杉山佳明,芝,2200,曇,良,2026年08月30日,,2022104887,01046
