,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030412,1,4,6,ジャックナダル,牡3,56,川田将雅,0:1:11.4,,2-2,36.6,2.5,1,528,[東]伊坂重信,ダート,1200,曇,稍重,2026年08月30日,,2023100803,01088
202604030412,2,5,8,サトノエスケープ,牡3,56,田辺裕信,0:1:11.5,クビ,4-4,36.5,3.0,2,502,[東]久保田貴,ダート,1200,曇,稍重,2026年08月30日,,2023106932,01075
202604030412,3,8,14,ラベンダーヘイズ,牡3,56,小崎綾也,0:1:11.8,1.3/4,4-4,36.8,6.3,3,466,[東]岩戸孝樹,ダート,1200,曇,稍重,2026年08月30日,,2023106162,01152
202604030412,4,1,1,ガルディーノ,牡3,54,石田拓郎,0:1:11.9,3/4,1-1,37.3,14.1,5,500,[東]新開幸一,ダート,1200,曇,稍重,2026年08月30日,,2023105402,01203
202604030412,5,3,4,エテオクロス,牡4,58,杉原誠人,0:1:12.0,1/2,12-12,35.7,28.1,7,530,[東]新開幸一,ダート,1200,曇,稍重,2026年08月30日,,2022105459,01135
202604030412,6,3,5,ゴーゴーパンチ,牡3,54,石神深道,0:1:12.0,クビ,8-7,36.4,14.7,6,496,[東]天間昭一,ダート,1200,曇,稍重,2026年08月30日,,2023103931,01209
202604030412,7,2,3,スリーコーズ,牡3,56,岩田望来,0:1:12.1,1/2,2-2,37.4,8.4,4,488,[東]伊藤圭三,ダート,1200,曇,稍重,2026年08月30日,,2023106208,01174
202604030412,8,6,10,ガンバレベアー,牝4,56,野中悠太,0:1:12.7,3.1/2,11-10,36.8,90.9,11,480,[東]杉浦宏昭,ダート,1200,曇,稍重,2026年08月30日,,2022101141,01158
202604030412,9,5,9,スマートブル,牡4,58,内田博幸,0:1:12.7,クビ,12-12,36.4,84.2,10,502,[東]室井潔,ダート,1200,曇,稍重,2026年08月30日,,2022100497,00422
202604030412,10,4,7,クラウンフリード,牡4,55,上里直汰,0:1:13.3,3.1/2,8-10,37.6,523.2,15,446,[東]天間昭一,ダート,1200,曇,稍重,2026年08月30日,,2022101281,01217
202604030412,11,7,12,ナインオブレター,牡4,58,原優介,0:1:13.5,1,6-6,38.2,53.3,9,478,[東]佐藤吉勝,ダート,1200,曇,稍重,2026年08月30日,,2022106926,01184
202604030412,12,6,11,マルターズドン,牡3,56,嶋田純次,0:1:13.6,3/4,8-8,38.0,37.4,8,494,[東]手塚貴久,ダート,1200,曇,稍重,2026年08月30日,,2023100626,01134
202604030412,13,8,15,ジェイエルライナー,牝4,56,小林脩斗,0:1:14.3,4,7-8,38.8,388.3,14,462,[東]青木孝文,ダート,1200,曇,稍重,2026年08月30日,,2022101819,01183
202604030412,14,7,13,コンパクトファイト,牡4,58,菅原隆一,0:1:15.0,4,14-14,38.1,172.7,12,436,[東]天間昭一,ダート,1200,曇,稍重,2026年08月30日,,2022104110,01129
202604030412,15,2,2,アイファージェット,牡4,58,木幡育也,0:1:15.7,4,15-15,38.5,363.3,13,512,[東]的場均,ダート,1200,曇,稍重,2026年08月30日,,2022101114,01167
