,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010509,1,6,12,ルールーリマ,牝4,56,ルメール,0:1:46.9,,6-5,34.3,1.6,1,426,[東]大竹正博,芝,1800,晴,良,2026年05月16日,1勝クラス,2022100781,05339
202604010509,2,3,6,シェーンシュティア,牝4,56,杉原誠人,0:1:47.1,3/4,13-13,33.7,12.2,4,482,[東]林徹,芝,1800,晴,良,2026年05月16日,1勝クラス,2022104716,01135
202604010509,3,7,14,キアラメンテ,牝4,56,荻野極,0:1:47.2,3/4,4-5,34.7,5.8,2,456,[東]鹿戸雄一,芝,1800,晴,良,2026年05月16日,1勝クラス,2022105864,01160
202604010509,4,2,4,ユーディキウム,牝4,56,長浜鴻緒,0:1:47.3,3/4,10-10,34.1,118.6,13,498,[東]平岩大典,芝,1800,晴,良,2026年05月16日,1勝クラス,2022104981,01214
202604010509,5,4,7,スピアッジャローザ,牝4,56,横山琉人,0:1:47.3,アタマ,15-15,33.7,21.9,7,452,[東]蛯名利弘,芝,1800,晴,良,2026年05月16日,1勝クラス,2022103537,01192
202604010509,6,6,11,グランツローゼ,牝4,56,石神深道,0:1:47.8,3,10-10,34.6,98.4,12,448,[東]和田雄二,芝,1800,晴,良,2026年05月16日,1勝クラス,2022106824,01209
202604010509,7,4,8,クイーンズワーフ,牝5,56,河原田菜,0:1:47.8,クビ,1-1,35.9,13.3,5,446,[東]青木孝文,芝,1800,晴,良,2026年05月16日,1勝クラス,2021105168,01204
202604010509,8,2,3,ソニックドライブ,牝5,56,石川裕紀,0:1:47.9,クビ,13-13,34.6,36.6,8,458,[東]手塚貴徳,芝,1800,晴,良,2026年05月16日,1勝クラス,2021101488,01150
202604010509,9,3,5,ジョワイユノエル,牝4,56,浜中俊,0:1:47.9,クビ,7-7,35.1,9.5,3,468,[西]辻野泰之,芝,1800,晴,良,2026年05月16日,1勝クラス,2022105715,01115
202604010509,10,8,15,ウインイルネージュ,牝4,56,菊沢一樹,0:1:48.1,1,8-8,35.1,131.1,14,428,[東]和田正一,芝,1800,晴,良,2026年05月16日,1勝クラス,2022106221,01161
202604010509,11,8,16,ミッドタウンナイト,牝4,56,ゴンサル,0:1:48.1,アタマ,3-4,35.6,19.6,6,494,[西]河嶋宏樹,芝,1800,晴,良,2026年05月16日,1勝クラス,2022105529,05675
202604010509,12,5,9,アレクレア,牝4,56,菅原隆一,0:1:48.1,クビ,8-8,35.2,223.3,16,426,[東]蛯名利弘,芝,1800,晴,良,2026年05月16日,1勝クラス,2022104851,01129
202604010509,13,1,1,リアルセンター,牝5,56,舟山瑠泉,0:1:48.2,クビ,10-10,35.1,72.8,11,506,[東]千葉直人,芝,1800,晴,良,2026年05月16日,1勝クラス,2021103518,01221
202604010509,14,5,10,ティティナ,牝4,56,小林美駒,0:1:48.2,クビ,2-2,36.0,64.4,10,418,[東]和田正一,芝,1800,晴,良,2026年05月16日,1勝クラス,2022105866,01206
202604010509,15,7,13,ブルバンビーナ,牝4,56,丹内祐次,0:1:49.4,7,4-2,37.2,48.3,9,406,[東]尾形和幸,芝,1800,晴,良,2026年05月16日,1勝クラス,2022101749,01091
202604010509,16,1,2,ビジュードネージュ,牝4,56,和田陽希,0:1:49.5,1/2,16-16,35.2,132.0,15,438,[西]高柳大輔,芝,1800,晴,良,2026年05月16日,1勝クラス,2022101580,01223
