,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010307,1,7,12,ピコテンダー,牝4,53,舟山瑠泉,0:1:12.3,,2-2,38.7,2.2,1,482,[東]上原佑紀,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2022110132,01221
202604010307,2,2,3,サンライズジュピタ,牡4,58,小崎綾也,0:1:13.1,5,1-1,39.6,13.7,6,518,[西]石坂公一,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2022103307,01152
202604010307,3,4,7,ゼットスパンキー,牡5,55,森田誠也,0:1:13.3,1.1/2,15-15,37.4,12.4,4,470,[西]宮徹,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2021107255,01222
202604010307,4,4,6,アルマーレシチー,セ5,54,河原田菜,0:1:13.5,3/4,13-13,38.2,129.2,12,528,[東]上原博之,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2021100675,01204
202604010307,5,8,14,ジーティームッシュ,牡4,55,小林美駒,0:1:13.5,アタマ,5-4,39.5,4.3,2,434,[西]西村真幸,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2022105215,01206
202604010307,6,2,2,ジュウオウ,牡5,58,丸山元気,0:1:13.6,クビ,4-5,39.8,61.7,9,546,[西]秋山真一,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2021110162,01127
202604010307,7,6,10,トッレブランカ,牡4,58,小沢大仁,0:1:13.7,1/2,6-7,39.6,70.3,10,472,[西]今野貞一,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2022100088,01185
202604010307,8,5,8,ソードマスター,牡4,58,丸田恭介,0:1:13.8,1,7-6,39.4,16.9,7,470,[東]斎藤誠,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2022105415,01117
202604010307,9,8,15,ナンヨークリスタル,セ6,55,和田陽希,0:1:13.9,1/2,11-9,38.9,48.3,8,496,[西]松永幹夫,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2020103513,01223
202604010307,10,3,5,スターチスブーケ,牝5,56,菊沢一樹,0:1:14.0,クビ,11-9,39.0,209.8,14,510,[東]田中勝春,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2021110075,01161
202604010307,11,7,13,リッチハンター,牡6,55,石田拓郎,0:1:14.0,アタマ,8-8,39.5,164.3,13,500,[東]本間忍,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2020100555,01203
202604010307,12,3,4,アースミューズ,牝4,55,長浜鴻緒,0:1:14.2,1.1/2,8-9,39.7,12.9,5,450,[東]粕谷昌央,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2022105909,01214
202604010307,13,1,1,ルクスマーベリック,セ5,58,松本大輝,0:1:14.4,3/4,14-14,38.6,232.7,15,450,[東]大和田成,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2021104105,01191
202604010307,14,5,9,シャインミラカナ,牡4,58,亀田温心,0:1:14.5,1/2,10-12,39.8,120.2,11,470,[西]北出成人,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2022104411,01176
202604010307,15,6,11,ミルミナーヴァ,牝5,56,富田暁,0:1:16.6,大,2-2,43.0,4.8,3,484,[西]橋田宜長,ダート,1200,晴,稍重,2026年05月09日,1勝クラス,2021106332,01168
