,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030308,1,6,7,メイショウズイウン,牡4,57,石橋脩,0:1:52.0,,1-1-1-1,38.3,7.8,4,490,[西]本田優,ダート,1800,曇,稍重,2026年08月29日,,2022100154,01077
202604030308,2,3,3,タガノバビロン,牡4,57,松山弘平,0:1:52.1,1/2,3-3-5-5,37.9,2.0,1,522,[西]西園翔太,ダート,1800,曇,稍重,2026年08月29日,,2022106553,01126
202604030308,3,1,1,ピカピカサンダー,牡4,57,三浦皇成,0:1:52.3,1,2-2-3-4,38.3,7.3,3,500,[東]鹿戸雄一,ダート,1800,曇,稍重,2026年08月29日,,2022105979,01122
202604030308,4,6,6,カズタンジャー,牡5,59,ルメール,0:1:52.3,アタマ,10-10-9-9,37.6,5.8,2,508,[西]新谷功一,ダート,1800,曇,稍重,2026年08月29日,,2021101259,05339
202604030308,5,8,10,ハビレ,牡5,57,岩田康誠,0:1:52.4,1/2,8-7-2-2,38.6,8.4,6,510,[東]武井亮,ダート,1800,曇,稍重,2026年08月29日,,2021100561,05203
202604030308,6,8,11,ベルイストワール,牝5,55,杉原誠人,0:1:52.4,クビ,11-11-11-11,37.4,52.8,8,554,[東]松尾卓哉,ダート,1800,曇,稍重,2026年08月29日,,2021100606,01135
202604030308,7,5,5,ショウナンライシン,牡6,58,原優介,0:1:52.6,3/4,5-5-3-3,38.6,33.3,7,504,[東]大竹正博,ダート,1800,曇,稍重,2026年08月29日,,2020103148,01184
202604030308,8,7,9,ハセドン,牡7,58,菊沢一樹,0:1:52.9,2,8-9-6-6,38.5,65.2,10,486,[東]大和田成,ダート,1800,曇,稍重,2026年08月29日,,2019103593,01161
202604030308,9,4,4,フタイテンロック,牡7,57,小崎綾也,0:1:53.0,クビ,5-6-6-6,38.5,53.0,9,504,[東]佐藤吉勝,ダート,1800,曇,稍重,2026年08月29日,,2019102665,01152
202604030308,10,2,2,アムールドパリ,牝5,55,田辺裕信,0:1:53.1,3/4,3-3-6-6,38.7,8.0,5,452,[東]稲垣幸雄,ダート,1800,曇,稍重,2026年08月29日,,2021105264,01075
202604030308,11,7,8,ピースオブザライフ,牝6,55,武藤雅,0:1:53.1,クビ,7-7-9-9,38.4,179.3,11,476,[西]野中賢二,ダート,1800,曇,稍重,2026年08月29日,,2020101024,01169
