,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020612,1,8,17,ジェムシリカ,牝3,55,江田照男,0:1:08.8,,4-5,34.8,10.2,6,452,[東]千葉直人,芝,1200,晴,良,2026年08月09日,未勝利,2023106130,00689
202604020612,2,3,6,セリエンクーニゲン,牝3,55,坂井瑠星,0:1:08.9,クビ,4-2,34.9,9.1,4,462,[東]田中博康,芝,1200,晴,良,2026年08月09日,未勝利,2023110025,01163
202604020612,3,7,15,ルージュフィーリア,牝3,55,佐々木大,0:1:08.9,クビ,7-5,34.8,3.5,1,498,[東]大竹正博,芝,1200,晴,良,2026年08月09日,未勝利,2023107342,01197
202604020612,4,7,13,エンジェルサン,牡3,55,石神深道,0:1:08.9,クビ,2-2,35.2,24.8,9,496,[東]矢嶋大樹,芝,1200,晴,良,2026年08月09日,未勝利,2023104484,01209
202604020612,5,5,10,オンナキュヌヴィ,牝3,55,津村明秀,0:1:09.0,クビ,9-8,34.6,5.4,2,432,[東]蛯名正義,芝,1200,晴,良,2026年08月09日,未勝利,2023105688,01092
202604020612,5,6,12,ミクロスギガース,牝3,55,杉原誠人,0:1:09.0,同着,11-10,34.5,38.2,12,392,[東]西田雄一,芝,1200,晴,良,2026年08月09日,未勝利,2023102931,01135
202604020612,7,8,16,ラルルジェンヌ,牝3,55,戸崎圭太,0:1:09.1,1/2,3-2,35.2,9.4,5,416,[東]和田正一,芝,1200,晴,良,2026年08月09日,未勝利,2023107019,05386
202604020612,8,1,2,ウィズアツインクル,牡3,57,木幡巧也,0:1:09.2,3/4,12-10,34.6,86.2,15,480,[東]牧光二,芝,1200,晴,良,2026年08月09日,未勝利,2023102388,01162
202604020612,9,7,14,ココソラーレ,牝3,52,上里直汰,0:1:09.3,1/2,13-13,34.6,32.7,10,424,[東]天間昭一,芝,1200,晴,良,2026年08月09日,未勝利,2023109031,01217
202604020612,10,6,11,ハルカオル,牝3,54,田山旺佑,0:1:09.3,クビ,9-8,35.0,16.5,8,470,[東]千葉直人,芝,1200,晴,良,2026年08月09日,未勝利,2023105049,01220
202604020612,11,3,5,ロジシーザ,牡3,57,菊沢一樹,0:1:09.4,1/2,15-15,34.1,115.0,16,484,[東]古賀慎明,芝,1200,晴,良,2026年08月09日,未勝利,2023102319,01161
202604020612,12,2,4,シエラモレーナ,牝3,55,大野拓弥,0:1:09.5,クビ,17-17,33.7,43.4,13,430,[東]古賀慎明,芝,1200,晴,良,2026年08月09日,未勝利,2023105744,01096
202604020612,13,2,3,フレアリングベリー,牝3,55,原優介,0:1:09.5,クビ,15-16,34.1,34.8,11,458,[東]池上昌和,芝,1200,晴,良,2026年08月09日,未勝利,2023107370,01184
202604020612,14,4,8,タイセイギガース,牡3,54,佐藤翔馬,0:1:09.6,3/4,14-14,34.6,224.5,18,504,[東]伊藤圭三,芝,1200,晴,良,2026年08月09日,未勝利,2023100703,01207
202604020612,15,4,7,ルナーファントム,牡3,56,石川裕紀,0:1:09.9,1.1/2,4-5,35.9,6.7,3,510,[東]上原佑紀,芝,1200,晴,良,2026年08月09日,未勝利,2023107541,01150
202604020612,16,5,9,サンロード,牝3,55,木幡初也,0:1:09.9,アタマ,18-18,33.9,169.3,17,426,[東]竹内正洋,芝,1200,晴,良,2026年08月09日,未勝利,2023100960,01153
202604020612,17,1,1,インザライムライト,牝3,55,柴田大知,0:1:10.2,1.3/4,1-1,36.5,49.7,14,434,[東]和田雄二,芝,1200,晴,良,2026年08月09日,未勝利,2023106441,01009
202604020612,18,8,18,シルバーアックス,牡3,54,石田拓郎,0:1:10.8,4,7-10,36.6,15.3,7,452,[東]村田一誠,芝,1200,晴,良,2026年08月09日,未勝利,2023104434,01203
