,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020301,1,8,10,エストレアボニータ,牝2,53,石神深道,0:0:57.0,,4,34.0,2.1,1,432,[東]武井亮,芝,1000,曇,良,2026年08月01日,未勝利,2024106882,01209
202604020301,2,4,4,フォーエバーブルー,牝2,53,今村聖奈,0:0:57.0,アタマ,11,33.3,18.1,5,434,[東]杉浦宏昭,芝,1000,曇,良,2026年08月01日,未勝利,2024104566,01193
202604020301,3,6,7,ドリームユー,牝2,55,杉原誠人,0:0:57.2,3/4,2,34.3,28.7,7,438,[東]西田雄一,芝,1000,曇,良,2026年08月01日,未勝利,2024102843,01135
202604020301,4,5,5,サザンキンレンカ,牝2,55,丸山元気,0:0:57.2,アタマ,5,34.0,40.6,9,438,[東]畠山吉宏,芝,1000,曇,良,2026年08月01日,未勝利,2024105501,01127
202604020301,5,7,8,クールストラッチン,牝2,55,菊沢一樹,0:0:57.2,ハナ,1,34.4,4.7,2,432,[東]田島俊明,芝,1000,曇,良,2026年08月01日,未勝利,2024103348,01161
202604020301,6,2,2,コスモルトチェコ,牡2,55,丸田恭介,0:0:57.2,クビ,10,33.6,66.5,10,434,[東]石栗龍彦,芝,1000,曇,良,2026年08月01日,未勝利,2024102436,01117
202604020301,7,7,9,スペシャルサンクス,牝2,55,嶋田純次,0:0:57.3,1/2,6,34.0,5.3,3,398,[東]矢嶋大樹,芝,1000,曇,良,2026年08月01日,未勝利,2024102846,01134
202604020301,8,6,6,ブレイヴアーサー,牡2,55,三浦皇成,0:0:57.4,クビ,7,34.0,23.9,6,502,[東]奥平雅士,芝,1000,曇,良,2026年08月01日,未勝利,2024104690,01122
202604020301,9,3,3,エレガントステップ,牝2,55,柴田大知,0:0:57.4,ハナ,2,34.5,113.8,11,434,[東]粕谷昌央,芝,1000,曇,良,2026年08月01日,未勝利,2024102463,01009
202604020301,10,8,11,エバーメテオ,牡2,52,上里直汰,0:0:57.5,クビ,8,34.0,33.6,8,442,[東]和田正一,芝,1000,曇,良,2026年08月01日,未勝利,2024103170,01217
202604020301,11,1,1,セイリュウ,牡2,55,木幡巧也,0:0:57.6,1/2,8,34.1,5.9,4,464,[東]高木登,芝,1000,曇,良,2026年08月01日,未勝利,2024102927,01162
