,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020410,1,3,4,レディサン,牝3,54,杉原誠人,0:1:12.1,,14-14,36.5,14.6,5,462,[東]栗田徹,ダート,1200,晴,良,2026年08月02日,1勝クラス,2023104852,01135
202604020410,2,7,11,カンレイスター,牝3,54,石川裕紀,0:1:12.2,1/2,3-3,38.1,23.8,9,442,[東]矢野英一,ダート,1200,晴,良,2026年08月02日,1勝クラス,2023105558,01150
202604020410,3,3,3,マオノクラッシュ,牝4,56,木幡巧也,0:1:12.5,1.3/4,1-1,38.6,20.2,7,500,[東]黒岩陽一,ダート,1200,晴,良,2026年08月02日,1勝クラス,2022101864,01162
202604020410,4,8,13,ハヌル,牝5,56,江田照男,0:1:12.5,アタマ,12-12,37.0,44.5,10,496,[東]岩戸孝樹,ダート,1200,晴,良,2026年08月02日,1勝クラス,2021103343,00689
202604020410,5,6,10,トモジャオーリー,牝3,54,津村明秀,0:1:12.5,ハナ,8-7,37.7,3.3,2,440,[東]鈴木伸尋,ダート,1200,晴,良,2026年08月02日,1勝クラス,2023103068,01092
202604020410,6,4,5,ローズブーケ,牝3,51,石田拓郎,0:1:12.6,1/2,2-2,38.7,17.2,6,486,[東]鈴木伸尋,ダート,1200,晴,良,2026年08月02日,1勝クラス,2023100453,01203
202604020410,7,5,8,ビアフォーナウ,牝5,56,丸田恭介,0:1:12.6,ハナ,12-11,37.1,147.5,14,470,[東]池上昌和,ダート,1200,晴,良,2026年08月02日,1勝クラス,2021104481,01117
202604020410,8,2,2,ベルヴィヴァン,牝4,56,小崎綾也,0:1:12.8,1,3-3,38.6,20.6,8,500,[東]戸田博文,ダート,1200,晴,良,2026年08月02日,1勝クラス,2022105119,01152
202604020410,9,5,7,フュルスティン,牝3,54,菊沢一樹,0:1:12.8,アタマ,10-9,37.8,11.4,4,482,[東]加藤士津,ダート,1200,晴,良,2026年08月02日,1勝クラス,2023100583,01161
202604020410,10,7,12,セイウンアインス,牝3,54,武藤雅,0:1:13.1,2,6-6,38.6,71.5,12,430,[東]武藤善則,ダート,1200,晴,良,2026年08月02日,1勝クラス,2023106256,01169
202604020410,11,1,1,チームユートピア,牝3,54,原優介,0:1:13.3,1,3-3,39.1,2.6,1,480,[東]中舘英二,ダート,1200,晴,良,2026年08月02日,1勝クラス,2023105429,01184
202604020410,12,6,9,レゲンデ,牝3,54,荻野極,0:1:13.8,3,8-7,39.0,6.8,3,402,[東]斎藤誠,ダート,1200,晴,良,2026年08月02日,1勝クラス,2023107255,01160
202604020410,13,4,6,アイアンソリッド,牝4,53,上里直汰,0:1:15.3,9,11-12,40.1,53.9,11,470,[東]本間忍,ダート,1200,晴,良,2026年08月02日,1勝クラス,2022100588,01217
202604020410,14,8,14,ゴールドシャーク,牝4,56,大野拓弥,0:1:16.4,7,7-9,41.7,127.6,13,466,[東]水野貴広,ダート,1200,晴,良,2026年08月02日,1勝クラス,2022101917,01096
