,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030404,1,2,2,チェスティーノ,牡2,55,ルメール,0:1:49.0,,3-3,33.4,1.7,1,466,[東]鹿戸雄一,芝,1800,曇,良,2026年08月30日,,2024106452,05339
202604030404,2,6,6,ペントザリス,牡2,55,岩田康誠,0:1:49.1,1,7-6,33.3,4.6,2,520,[東]戸田博文,芝,1800,曇,良,2026年08月30日,,2024107035,05203
202604030404,3,7,9,テキサス,牡2,55,津村明秀,0:1:49.5,2.1/2,4-4,33.7,6.9,3,494,[東]田中博康,芝,1800,曇,良,2026年08月30日,,2024105048,01092
202604030404,4,7,8,ダディーズレガリア,牡2,55,岩田望来,0:1:49.9,2,1-1,34.5,8.0,4,456,[西]畑端省吾,芝,1800,曇,良,2026年08月30日,,2024106809,01174
202604030404,5,8,11,ライヴテキーラ,牝2,55,杉原誠人,0:1:51.4,9,2-2,36.0,95.1,9,424,[東]牧光二,芝,1800,曇,良,2026年08月30日,,2024103814,01135
202604030404,6,3,3,ガヤーズサムライ,牡2,55,田辺裕信,0:1:51.5,1,9-9,35.1,39.9,6,494,[東]田中勝春,芝,1800,曇,良,2026年08月30日,,2024107168,01075
202604030404,7,5,5,オオルリ,牝2,55,原優介,0:1:51.7,1.1/4,9-9,35.3,132.8,11,438,[東]水野貴広,芝,1800,曇,良,2026年08月30日,,2024103646,01184
202604030404,8,1,1,ヒズストーリー,牡2,55,嶋田純次,0:1:51.8,クビ,7-8,35.7,130.5,10,516,[東]中川公成,芝,1800,曇,良,2026年08月30日,,2024102844,01134
202604030404,9,6,7,マイネルウルカヌス,牡2,55,柴田大知,0:1:51.8,アタマ,5-6,35.7,78.5,8,446,[東]畠山吉宏,芝,1800,曇,良,2026年08月30日,,2024103606,01009
202604030404,10,8,10,リアスハート,牝2,55,武藤雅,0:1:52.0,1,5-4,36.2,9.1,5,422,[東]水野貴広,芝,1800,曇,良,2026年08月30日,,2024107358,01169
202604030404,11,4,4,キャッチアップ,牝2,55,菊沢一樹,0:1:52.4,2.1/2,11-11,35.7,65.4,7,426,[東]小野次郎,芝,1800,曇,良,2026年08月30日,,2024101787,01161
