,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020803,1,2,3,ラキアーヴェ,牝2,55,戸崎圭太,0:1:12.3,,1-1,38.1,3.5,2,448,[東]加藤士津,ダート,1200,晴,良,2026年08月16日,未勝利,2024106284,05386
202604020803,2,5,8,イリスロッソ,牝2,55,吉田豊,0:1:12.3,クビ,2-2,38.0,5.0,3,434,[東]伊坂重信,ダート,1200,晴,良,2026年08月16日,未勝利,2024101054,00733
202604020803,3,6,10,マリノエスプレッソ,牝2,55,田辺裕信,0:1:12.8,2.1/2,3-3,38.2,24.5,8,434,[東]村田一誠,ダート,1200,晴,良,2026年08月16日,未勝利,2024100292,01075
202604020803,4,4,6,アレックスケー,牡2,55,石橋脩,0:1:13.2,2.1/2,4-3,38.4,3.0,1,462,[東]小野次郎,ダート,1200,晴,良,2026年08月16日,未勝利,2024101581,01077
202604020803,5,4,7,キュータンチャン,牡2,55,菊沢一樹,0:1:13.3,3/4,4-5,38.5,9.2,5,516,[東]尾形和幸,ダート,1200,晴,良,2026年08月16日,未勝利,2024105548,01161
202604020803,6,3,5,パルセノスミハ,牝2,55,江田照男,0:1:13.7,2,10-10,37.7,54.6,9,426,[東]菊川正達,ダート,1200,晴,良,2026年08月16日,未勝利,2024104736,00689
202604020803,7,8,14,リコルディオーロ,牡2,52,佐藤翔馬,0:1:13.7,クビ,14-13,37.3,7.6,4,444,[東]伊藤圭三,ダート,1200,晴,良,2026年08月16日,未勝利,2024102636,01207
202604020803,8,3,4,セイウンガジュマル,牡2,55,杉原誠人,0:1:13.8,クビ,8-8,38.2,23.2,7,532,[東]牧光二,ダート,1200,晴,良,2026年08月16日,未勝利,2024105391,01135
202604020803,9,7,13,アイアムキレマスネ,牡2,55,津村明秀,0:1:14.4,4,10-11,38.3,106.9,12,482,[東]奥平雅士,ダート,1200,晴,良,2026年08月16日,未勝利,2024102201,01092
202604020803,10,1,1,サザンヴィターレ,牝2,55,野中悠太,0:1:14.5,クビ,7-7,39.3,18.9,6,436,[東]栗田徹,ダート,1200,晴,良,2026年08月16日,未勝利,2024100877,01158
202604020803,11,5,9,ブラボーワン,牡2,52,石田拓郎,0:1:14.5,クビ,13-13,38.3,128.9,13,442,[東]相沢郁,ダート,1200,晴,良,2026年08月16日,未勝利,2024102820,01203
202604020803,12,7,12,レオライジング,牝2,52,上里直汰,0:1:15.0,3,4-5,40.2,258.8,15,462,[東]杉浦宏昭,ダート,1200,晴,良,2026年08月16日,未勝利,2024101902,01217
202604020803,13,6,11,エリンヘラクレス,牡2,53,石神深道,0:1:15.0,ハナ,9-9,39.1,90.3,10,474,[東]清水英克,ダート,1200,晴,良,2026年08月16日,未勝利,2024103242,01209
202604020803,14,2,2,ラヴァブルロマン,牝2,51,谷原柚希,0:1:15.8,5,10-11,39.8,106.2,11,448,[東]伊藤圭三,ダート,1200,晴,良,2026年08月16日,未勝利,2024100285,01219
202604020803,15,8,15,アップルザビート,牡2,55,松岡正海,0:1:16.5,4,15-15,39.8,177.2,14,438,[東]本間忍,ダート,1200,晴,良,2026年08月16日,未勝利,2024109020,01085
