,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020206,1,6,7,ソウルオンファイア,牝3,53,岩田望来,0:1:10.2,,3-3,36.1,2.4,1,472,[西]野中賢二,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2023105899,01174
202604020206,2,6,6,リッキースタイル,牡4,58,斎藤新,0:1:10.6,2,2-2,36.6,5.8,3,486,[東]水野貴広,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2022103577,01178
202604020206,3,7,9,オカメノコイ,牝4,56,大野拓弥,0:1:10.7,3/4,11-11,35.3,24.4,7,486,[東]小笠倫弘,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2022106698,01096
202604020206,4,4,4,フィーチャリング,セ4,58,菊沢一樹,0:1:10.7,アタマ,10-8,35.6,32.9,8,458,[東]和田正一,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2022105824,01161
202604020206,5,8,11,レッドセニョール,牡5,58,嶋田純次,0:1:10.7,アタマ,5-5,36.3,89.4,11,504,[東]矢嶋大樹,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2021105779,01134
202604020206,6,5,5,マイネルラッシュ,牡6,58,木幡巧也,0:1:11.0,1.1/2,8-8,36.0,62.3,10,456,[東]水野貴広,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2020105803,01162
202604020206,7,1,1,モリノセピア,牡5,58,丸山元気,0:1:11.2,1,1-1,37.3,6.6,4,496,[東]鈴木伸尋,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2021106307,01127
202604020206,8,7,8,ラヴオントップ,牝5,56,コレット,0:1:11.3,1/2,8-10,36.4,4.4,2,496,[西]西村真幸,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2021104399,05691
202604020206,9,8,10,ロッカバイベイビー,牝4,56,佐藤翔馬,0:1:11.4,1,7-7,36.8,39.7,9,464,[東]伊藤圭三,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2022103725,01207
202604020206,10,3,3,カワキタマナレア,牝4,56,田辺裕信,0:1:11.5,3/4,5-5,37.1,9.8,5,420,[西]杉山佳明,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2022106169,01075
202604020206,11,2,2,サマースイートピー,牝4,56,杉原誠人,0:1:11.6,クビ,3-3,37.4,14.7,6,482,[東]千葉直人,ダート,1200,雨,不良,2026年07月26日,2勝クラス,2022107359,01135
