,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604030410,1,3,5,クライングナウ,牡3,57,岩田望来,0:1:55.4,,13-11-2-2,39.6,6.1,3,518,[東]斎藤誠,ダート,1800,曇,稍重,2026年08月30日,,2023103697,01174
202604030410,2,6,10,サングラント,牡3,57,三浦皇成,0:1:55.6,1.1/2,3-4-2-1,39.9,2.2,1,468,[東]金成貴史,ダート,1800,曇,稍重,2026年08月30日,,2023106956,01122
202604030410,3,3,4,パワポケウォーズ,牡3,54,上里直汰,0:1:56.0,2.1/2,10-10-7-7,39.7,27.4,8,438,[東]大和田成,ダート,1800,曇,稍重,2026年08月30日,,2023107440,01217
202604030410,4,4,7,カノープス,牝3,53,石田拓郎,0:1:56.6,3.1/2,7-7-7-7,40.3,81.4,11,506,[東]辻哲英,ダート,1800,曇,稍重,2026年08月30日,,2023104855,01203
202604030410,5,1,1,カーボフリオ,牝3,55,ミシェル,0:1:56.7,3/4,9-8-9-10,40.1,11.8,4,450,[東]高木登,ダート,1800,曇,稍重,2026年08月30日,,2023103404,05586
202604030410,6,4,6,ロジキセキ,牡3,57,戸崎圭太,0:1:57.0,1.3/4,4-3-5-4,41.0,3.5,2,486,[東]新開幸一,ダート,1800,曇,稍重,2026年08月30日,,2023100578,05386
202604030410,7,5,8,ザンテソーロ,牡3,57,柴田大知,0:1:57.0,ハナ,12-14-9-7,40.4,19.5,6,458,[東]畠山吉宏,ダート,1800,曇,稍重,2026年08月30日,,2023106733,01009
202604030410,8,2,3,アーティキュレート,牡3,57,内田博幸,0:1:57.3,1.3/4,14-15-9-10,40.7,38.2,9,494,[東]手塚貴久,ダート,1800,曇,稍重,2026年08月30日,,2023106860,00422
202604030410,9,8,15,カフェプラウド,牡3,54,水沼元輝,0:1:57.8,3,7-8-13-13,41.1,319.6,15,468,[東]柄崎将寿,ダート,1800,曇,稍重,2026年08月30日,,2023102246,01201
202604030410,10,7,12,サンタピア,牡3,57,菊沢一樹,0:1:58.1,1.3/4,4-5-5-4,42.0,25.2,7,474,[東]松山将樹,ダート,1800,曇,稍重,2026年08月30日,,2023102804,01161
202604030410,11,2,2,ソナタムーンライト,牡3,57,原優介,0:1:58.4,1.3/4,14-11-14-14,41.4,134.0,13,476,[東]堀内岳志,ダート,1800,曇,稍重,2026年08月30日,,2023105717,01184
202604030410,12,6,11,ヴァルク,牡3,57,木幡初也,0:1:59.1,4,6-5-9-10,42.5,270.6,14,486,[東]武市康男,ダート,1800,曇,稍重,2026年08月30日,,2023101693,01153
202604030410,13,7,13,エイシンキーウィ,牝3,55,江田照男,0:2:00.5,8,2-2-1-2,44.8,80.0,10,466,[東]田中剛,ダート,1800,曇,稍重,2026年08月30日,,2023105525,00689
202604030410,14,5,9,ウモラダエピカ,牝3,53,石神深道,0:2:01.2,4,1-1-2-4,45.5,13.0,5,516,[東]林徹,ダート,1800,曇,稍重,2026年08月30日,,2023106891,01209
202604030410,15,8,14,マジギレカレン,牝3,55,野中悠太,0:2:02.3,7,10-11-15-15,44.9,85.2,12,428,[東]的場均,ダート,1800,曇,稍重,2026年08月30日,,2023101433,01158
