,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020101,1,8,10,レゾルーティオ,牡2,55,斎藤新,0:1:47.9,,1-1,33.2,2.2,1,452,[西]坂口智康,芝,1800,曇,良,2026年07月25日,未勝利,2024106204,01178
202604020101,2,2,2,フルーツバスケット,牡2,55,吉田豊,0:1:48.0,1/2,4-4,32.9,2.8,2,458,[西]前川恭子,芝,1800,曇,良,2026年07月25日,未勝利,2024104561,00733
202604020101,3,7,7,ノシェリー,牡2,55,原優介,0:1:48.3,2,5-4,33.1,6.2,3,466,[東]鈴木慎太,芝,1800,曇,良,2026年07月25日,未勝利,2024106085,01184
202604020101,4,4,4,コルサロ,牡2,55,杉原誠人,0:1:48.4,1/2,10-10,32.8,28.5,7,440,[西]中竹和也,芝,1800,曇,良,2026年07月25日,未勝利,2024104709,01135
202604020101,5,7,8,ランドジャイアンツ,牡2,55,大野拓弥,0:1:48.6,1.1/4,9-7,33.2,16.4,6,492,[東]本間忍,芝,1800,曇,良,2026年07月25日,未勝利,2024101058,01096
202604020101,6,1,1,コスモバルムンク,牡2,55,菊沢一樹,0:1:48.8,1.1/4,7-7,33.5,11.4,5,432,[東]小手川準,芝,1800,曇,良,2026年07月25日,未勝利,2024103610,01161
202604020101,7,3,3,ソラニワラエバ,牡2,53,今村聖奈,0:1:49.1,1.1/2,5-4,33.8,11.3,4,468,[東]武井亮,芝,1800,曇,良,2026年07月25日,未勝利,2024101481,01193
202604020101,8,6,6,ローグアン,牡2,55,石川裕紀,0:1:49.5,2.1/2,2-2,34.5,239.8,10,474,[東]浅利英明,芝,1800,曇,良,2026年07月25日,未勝利,2024100263,01150
202604020101,9,5,5,トリプティーク,牝2,55,柴田大知,0:1:50.5,6,2-2,35.5,196.8,9,440,[東]和田雄二,芝,1800,曇,良,2026年07月25日,未勝利,2024101755,01009
202604020101,10,8,9,ワンコール,牝2,55,石橋脩,0:1:50.6,クビ,7-7,35.2,189.9,8,450,[東]牧光二,芝,1800,曇,良,2026年07月25日,未勝利,2024106974,01077
