,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604010206,1,7,10,ラストレガシー,牡4,56,舟山瑠泉,0:1:53.3,,4-4-5-4,38.0,2.6,1,488,[東]手塚貴久,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2022105556,01221
202604010206,2,3,3,ワンダーウィルク,牡7,55,和田陽希,0:1:53.8,3,2-2-2-2,38.9,65.3,11,516,[西]今野貞一,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2019103092,01223
202604010206,3,6,8,コスモシェルベット,牡4,55,石神深道,0:1:54.2,2,9-9-1-1,39.6,8.1,3,442,[東]水野貴広,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2022106785,01209
202604010206,4,4,4,トーアケルキラ,セ4,55,石田拓郎,0:1:54.5,1.3/4,6-7-9-8,38.6,4.3,2,486,[東]辻哲英,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2022105903,01203
202604010206,5,6,9,ヤマカツレオン,セ9,55,川端海翼,0:1:54.8,1.1/2,11-11-2-2,39.9,131.2,13,506,[西]谷潔,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2017103384,01195
202604010206,6,2,2,ロックウイズユー,セ4,56,柴田裕一,0:1:54.9,3/4,12-12-11-11,38.8,29.4,9,452,[西]橋田宜長,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2022103143,01212
202604010206,7,7,11,ノーブルアクト,牝6,53,水沼元輝,0:1:55.2,1.1/2,6-7-7-6,39.6,8.4,4,510,[東]上原博之,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2020104744,01201
202604010206,8,1,1,ゴッドヴァレー,牡4,56,田山旺佑,0:1:55.2,クビ,6-6-7-8,39.6,8.7,5,492,[西]渡辺薫彦,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2022104555,01220
202604010206,9,8,13,ノーブルミステリー,牝6,53,小林美駒,0:1:55.4,3/4,2-3-9-10,39.6,24.0,8,454,[東]菊川正達,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2020106429,01206
202604010206,10,4,5,ラファミリア,牡5,55,森田誠也,0:1:55.9,3.1/2,4-4-5-6,40.6,10.2,6,504,[西]前川恭子,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2021105348,01222
202604010206,11,8,12,ハイケンス,牡5,54,河原田菜,0:1:56.3,2,1-1-4-4,41.3,14.4,7,458,[西]今野貞一,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2021102813,01204
202604010206,12,5,7,アスタールテニウム,牡5,56,永島まな,0:1:56.8,3,10-9-12-11,40.5,65.1,10,508,[西]橋田宜長,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2021101548,01187
202604010206,13,5,6,プロスペクト,牡5,56,鷲頭虎太,0:1:59.7,大,12-12-12-13,43.4,75.6,12,518,[西]小栗実,ダート,1800,晴,稍重,2026年05月03日,1勝クラス,2021101430,01202
