,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020404,1,5,9,サトノクラシカル,牡3,57,津村明秀,0:1:53.9,,2-2-2-1,38.2,2.6,1,508,[東]宮田敬介,ダート,1800,曇,良,2026年08月02日,未勝利,2023106974,01092
202604020404,2,5,8,サングラント,牡3,57,三浦皇成,0:1:54.8,5,4-5-3-3,38.9,5.1,3,468,[東]金成貴史,ダート,1800,曇,良,2026年08月02日,未勝利,2023106956,01122
202604020404,3,6,10,ネイティヴプライド,牡3,57,荻野極,0:1:55.9,7,11-11-11-11,39.1,9.4,5,478,[東]高木登,ダート,1800,曇,良,2026年08月02日,未勝利,2023105319,01160
202604020404,4,3,5,ヤマタケボニータ,牡3,57,野中悠太,0:1:56.0,3/4,8-6-5-5,39.9,35.3,9,470,[東]萱野浩二,ダート,1800,曇,良,2026年08月02日,未勝利,2023100739,01158
202604020404,5,3,4,カミカクシ,牝3,55,大野拓弥,0:1:56.2,1.1/4,1-1-1-2,40.6,68.7,10,462,[東]竹内正洋,ダート,1800,曇,良,2026年08月02日,未勝利,2023104045,01096
202604020404,6,6,11,グラムエッジ,牡3,57,武藤雅,0:1:56.2,ハナ,6-6-3-3,40.4,21.2,8,562,[東]手塚貴久,ダート,1800,曇,良,2026年08月02日,未勝利,2023107305,01169
202604020404,7,7,13,ウォーレーションズ,牡3,57,菊沢一樹,0:1:56.3,クビ,14-14-11-11,39.4,4.4,2,516,[東]鈴木慎太,ダート,1800,曇,良,2026年08月02日,未勝利,2023106368,01161
202604020404,8,2,2,グランフィエスタ,牡3,57,原優介,0:1:56.5,1.1/4,11-11-14-14,38.9,203.6,13,496,[東]稲垣幸雄,ダート,1800,曇,良,2026年08月02日,未勝利,2023105577,01184
202604020404,9,1,1,チャリティチャリス,牡3,57,小崎綾也,0:1:56.6,3/4,15-15-15-14,38.8,259.1,14,464,[東]浅利英明,ダート,1800,曇,良,2026年08月02日,未勝利,2023103473,01152
202604020404,10,2,3,ツインドライヴ,牡3,54,石田拓郎,0:1:56.8,1,4-3-5-6,40.7,8.1,4,522,[東]新開幸一,ダート,1800,曇,良,2026年08月02日,未勝利,2023103438,01203
202604020404,11,4,7,ヤマメナイト,牡3,57,菱田裕二,0:1:56.8,クビ,9-9-8-7,40.4,20.5,7,464,[東]田島俊明,ダート,1800,曇,良,2026年08月02日,未勝利,2023104854,01144
202604020404,12,4,6,ブリリアンス,牡3,54,佐藤翔馬,0:1:56.8,アタマ,13-13-13-13,39.5,408.1,15,452,[東]大和田成,ダート,1800,曇,良,2026年08月02日,未勝利,2023100637,01207
202604020404,13,7,12,ジュングロワール,牡3,57,石川裕紀,0:1:57.4,3.1/2,9-9-8-7,41.0,17.4,6,476,[東]堀内岳志,ダート,1800,曇,良,2026年08月02日,未勝利,2023107425,01150
202604020404,14,8,15,テルケンレンタッチ,牡3,57,石橋脩,0:1:58.0,4,3-3-5-7,41.9,159.8,12,520,[東]勢司和浩,ダート,1800,曇,良,2026年08月02日,未勝利,2023102159,01077
202604020404,15,8,14,アルティシエル,牡3,57,木幡巧也,0:1:58.2,3/4,7-6-8-7,41.9,126.3,11,500,[東]辻哲英,ダート,1800,曇,良,2026年08月02日,未勝利,2023101970,01162
