,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,race_type,course_len,weather,ground_state,date,class,horse_id,jockey_id
202604020605,1,6,11,ゼファーテソーロ,牡3,56,菊沢一樹,0:1:12.0,,2-2,36.9,8.3,4,482,[東]栗田徹,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023102007,01161
202604020605,2,2,3,サトノエスケープ,牡3,56,田辺裕信,0:1:12.1,1/2,5-5,36.7,9.3,5,496,[東]久保田貴,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023106932,01075
202604020605,3,6,10,スリーコーズ,牡3,56,岩田望来,0:1:12.3,1.1/4,1-1,37.3,15.6,6,480,[東]伊藤圭三,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023106208,01174
202604020605,4,2,2,ベルゼビュート,牡3,56,佐々木大,0:1:12.3,アタマ,5-5,36.9,7.1,3,472,[東]高木登,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023105083,01197
202604020605,5,4,6,ベアアッコチャン,牝3,54,大野拓弥,0:1:12.4,1/2,10-9,36.5,30.7,7,450,[東]杉浦宏昭,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023101039,01096
202604020605,6,7,12,シュヴァルツシルト,牡3,56,戸崎圭太,0:1:12.4,クビ,3-3,37.2,3.4,2,472,[東]田島俊明,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023100359,05386
202604020605,7,5,9,アンバサダネージュ,牡3,53,佐藤翔馬,0:1:12.8,2.1/2,5-5,37.4,2.8,1,488,[東]武藤善則,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023103216,01207
202604020605,8,5,8,プルシャプラ,牡4,57,田山旺佑,0:1:13.3,3,8-8,37.7,39.2,9,520,[東]池上昌和,ダート,1200,曇,良,2026年08月09日,1勝クラス,2022100582,01220
202604020605,9,4,7,トキメキジニア,牝4,56,丸田恭介,0:1:13.7,2,12-11,37.3,506.9,15,460,[東]佐藤吉勝,ダート,1200,曇,良,2026年08月09日,1勝クラス,2022100323,01117
202604020605,10,7,13,タイセイブルーム,牡3,56,原優介,0:1:13.9,1.1/4,12-11,37.6,54.7,13,490,[東]古賀慎明,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023100533,01184
202604020605,11,3,4,エコロバロン,牡3,53,石田拓郎,0:1:13.9,ハナ,12-11,37.5,49.1,12,502,[東]菊沢隆徳,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023104992,01203
202604020605,12,1,1,ブリングライト,牡6,58,木幡巧也,0:1:13.9,アタマ,15-15,36.8,47.0,11,476,[東]松山将樹,ダート,1200,曇,良,2026年08月09日,1勝クラス,2020100617,01162
202604020605,13,8,14,ソリッドベーシス,セ4,58,杉原誠人,0:1:14.3,2,11-14,38.2,262.5,14,484,[東]大和田成,ダート,1200,曇,良,2026年08月09日,1勝クラス,2022105697,01135
202604020605,14,8,15,ペッパーミル,牡5,55,上里直汰,0:1:15.3,6,3-3,40.1,35.3,8,510,[東]加藤士津,ダート,1200,曇,良,2026年08月09日,1勝クラス,2021102745,01217
202604020605,15,3,5,マジンタクシー,牝3,54,木幡初也,0:1:15.6,2,8-9,40.0,46.8,10,492,[東]深山雅史,ダート,1200,曇,良,2026年08月09日,1勝クラス,2023100949,01153
