,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ヴァイオスペース,牡3,57.0,丹内,黒岩,458(-2),美浦,2023100538,01091,リオンディーズ,トウカイシェーン,ダイワメジャー,-1.0916380814485094,12
1,1,2,ノースブルースカイ,牝3,55.0,松岡,堀内,408(-8),美浦,2023105164,01085,ダノンレジェンド,レッドペルル,ディープインパクト,-1.2408966317147632,15
2,2,3,ライヴレッドアイ,牝3,55.0,木幡巧,牧,492(-2),美浦,2023104658,01162,ベストウォーリア,レッドパラス,クロフネ,-1.1871709179795926,14
3,2,4,ウォーターサグラダ,牡3,57.0,ルメール,武幸,422(-8),栗東,2023105190,05339,シルバーステート,シャイニングサヤカ,キングヘイロー,-1.181492017896125,13
4,3,5,アンティミスト,牡3,57.0,津村,鈴木伸,520(-6),美浦,2023110007,01092,カラヴァッジオ,オリンピックラスパルマス,アグネスゴールド,-1.360516031365521,16
5,3,6,ドナソール,牝3,52.0,▲大久保,畠山,466(-2),美浦,2023100151,01194,マテラスカイ,ポッドジゼル,ゴールドアリュール,-0.6508662076654095,8
6,4,7,スリーコーズ,牡3,54.0,▲佐藤,伊藤圭,474(0),美浦,2023106208,01207,スズカコーズウェイ,スズカローラー,スズカマンボ,-0.4411164021184764,7
7,4,8,トワイライトサイト,牡3,57.0,横山和,嘉藤,420(-4),美浦,2023102235,01140,シニスターミニスター,ポートナイトサイト,ダノンシャンティ,-0.32928707365566195,6
8,5,9,ディープスリー,牡3,57.0,佐々木,小栗,512(+4),栗東,2023107529,01197,Maclean's Music,Table Jumper,Jump Start,0.21195425393491293,3
9,5,10,アパタイトテソーロ,牝3,55.0,原,畠山,412(-6),美浦,2023106739,01184,スワーヴリチャード,クイーンズテソーロ,ヘニーヒューズ,0.054461027700326375,5
10,6,11,スローモーション,牝3,55.0,長岡,深山,384(-4),美浦,2023100971,01142,ミスチヴィアスアレックス,ルーナクオーレ,ディープインパクト,-0.6709039237443847,9
11,6,12,レッドスティンガー,牡3,57.0,戸崎圭,矢嶋,458(-12),美浦,2023106619,05386,レッドファルクス,マレーナ,ダイワメジャー,0.1587346534602466,4
12,7,13,トップマジシャン,牡3,57.0,石橋脩,石栗,444(-4),美浦,2023105067,01077,モズアスコット,レチャーダ,ディープインパクト,0.3965722039193311,1
13,7,14,ロードストラダーレ,牡3,57.0,丸田,本間,500(+2),美浦,2023104886,01117,ロードカナロア,ティズウインディ,Tiznow,-1.0548132647334085,11
14,8,15,カリヨンアヴォン,牝3,55.0,岩田望,勢司,432(-8),美浦,2023107220,01174,ルヴァンスレーヴ,ベルクワイア,ロードカナロア,0.307788370039143,2
15,8,16,ジャスパーメルチェ,牝3,55.0,横山武,森秀,472(-14),栗東,2023107517,01170,Charlatan,Nickel,Unbridled's Song,-1.0312548952976057,10
