,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ヤマニンシュラ,牡4,58.0,亀田,斉藤崇,484(+12),栗東,2022106604,01176,ダイワメジャー,ヤマニンアタシャン,フレンチデピュティ,-0.3888125017923065,4
1,2,2,ショウナンアビアス,牡6,58.0,松山,加藤士,504(-4),美浦,2020104597,01126,ドレフォン,ショウナンカサロ,キングカメハメハ,-0.9006376541471849,5
2,2,3,ラファル,牡4,58.0,坂井,田中克,524(0),栗東,2022103680,01163,ドレフォン,アグネスリース,フレンチデピュティ,-1.1194056556192336,7
3,3,4,ナスノカンゲツ,牡6,58.0,酒井,武井,524(0),美浦,2020109094,01034,ダイワメジャー,フリスコベイ,ハードスパン,-3.419348421688725,15
4,3,5,ライジン,牡6,58.0,池添,池添,494(0),栗東,2020107082,01032,Speightstown,ケンジントン,Kitten's Joy,-1.3792416361677877,8
5,4,6,ミユキアイラブユー,セ7,58.0,斎藤,小島,570(-6),美浦,2019105058,01178,ルーラーシップ,アンナヴァン,エンドスウィープ,-1.5507100955961257,11
6,4,7,メイショウクリフト,牡7,58.0,西塚,笹田,454(+6),栗東,2019104260,01200,シルバーステート,メイショウレクセラ,キングカメハメハ,-1.4630782823512325,9
7,5,8,タカネノハナコサン,牝6,56.0,高杉,緒方,490(-4),栗東,2020105415,01213,カレンブラックヒル,ジャムトウショウ,デザートキング,-0.29593712423901797,2
8,5,9,ナッカーフェイス,牡7,58.0,秋山稔,北出,470(0),栗東,2019100110,01181,シニスターミニスター,ジュンユーミン,キングカメハメハ,-1.5109136700640105,10
9,6,10,キタノソワレ,牝5,56.0,鮫島良,本間,482(-8),美浦,2021106421,01099,トゥザワールド,チャームラブ,フレンチデピュティ,-0.3581774609134222,3
10,6,11,スリーピース,セ4,58.0,鮫島駿,武井,462(-10),美浦,2022104972,01157,ミッキーアイル,ビバリーヒルズ,スニッツェル,-1.0623853494316586,6
11,7,12,アイアムユウシュン,牡5,58.0,北村友,奥平,510(-8),美浦,2021103204,01102,ヘニーヒューズ,アイアムネフライト,アグネスタキオン,-1.9103921555804777,13
12,7,13,ジャスリー,牡6,58.0,幸,田島,520(-16),美浦,2020102814,00732,ルーラーシップ,オールドパサデナ,エンパイアメーカー,-2.176925900018353,14
13,8,14,トーアジョウトウ,牡4,58.0,荻野極,村田,508(-6),美浦,2022105905,01160,モズアスコット,トーアポリネシア,キンシャサノキセキ,0.054952054864712566,1
14,8,15,ビルカール,牡6,58.0,松若,水野,474(-4),美浦,2020105250,01154,ミッキーアイル,サンシャインキッス,ストリートセンス,-1.6724075537238048,12
