,式別,馬番,配当,人気
0,単勝,14,820,5
1,複勝,14,290,6
2,複勝,1,410,7
3,複勝,3,270,5
4,枠連,1-8,4830,19
5,馬連,1-14,6450,23
6,ワイド,1-14,1950,24
7,ワイド,3-14,2050,26
8,ワイド,1-3,2100,28
9,馬単,14→1,11830,43
10,3連複,1-3-14,24130,80
11,3連単,14→1→3,113260,393
