,式別,馬番,配当,人気
0,単勝,9,610,2
1,複勝,9,210,1
2,複勝,13,1380,16
3,複勝,15,550,9
4,枠連,5-7,1560,6
5,馬連,9-13,24460,89
6,ワイド,9-13,7150,89
7,ワイド,9-15,2460,29
8,ワイド,13-15,15320,123
9,馬単,9→13,42090,158
10,3連複,9-13-15,171800,474
11,3連単,9→13→15,947740,2
