,式別,馬番,配当,人気
0,単勝,8,480,2
1,複勝,8,180,2
2,複勝,7,200,3
3,複勝,5,570,10
4,枠連,6-7,590,1
5,馬連,7-8,1450,6
6,ワイド,7-8,630,7
7,ワイド,5-8,2450,34
8,ワイド,5-7,2070,27
9,馬単,8→7,2740,9
10,3連複,5-7-8,12300,52
11,3連単,8→7→5,53900,205
