,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,レイククレセント,牝5,56.0,キング,大竹,424(+16),美浦,2021105077,05643,ハーツクライ,ジュリエットシアトル,Seattle Fitz,1.0707507003874814,1
1,1,2,フェアリーライク,牝4,56.0,武豊,笹田,464(0),栗東,2022106322,00666,ゴールドアクター,ヒノクニノオンナ,ヘニーヒューズ,-1.464055043480593,7
2,2,3,デンクマール,牡4,58.0,ルメール,田中博,546(0),美浦,2022105143,05339,モーリス,リリーノーブル,ルーラーシップ,-0.17180866137758027,3
3,2,4,ヴェナートル,牡4,55.0,▲佐藤,武藤,512(+4),美浦,2022101469,01207,アルアイン,ロンドンシーズン,ロードカナロア,-4.032591447268845,16
4,3,5,ゴールドスター,牡5,58.0,横山和,奥村武,470(+8),美浦,2021103561,01140,キズナ,ワンスインナムーン,アドマイヤムーン,-2.3255820686847355,15
5,3,6,ピコローズ,牝4,56.0,三浦,伊藤大,442(0),美浦,2022101765,01122,サトノダイヤモンド,ルージュノアール,ストーミングホーム,-0.5470608877172012,4
6,4,7,ボンヌソワレ,牝4,56.0,津村,宮田,462(+6),美浦,2022105435,01092,レイデオロ,ノッテビアンカ,Kendargent,-1.2435722670042584,6
7,4,8,メイケイバートン,牡7,58.0,池添,中竹,486(+14),栗東,2019104818,01032,ミッキーアイル,テイラーバートン,ジャングルポケット,-1.8992496306948743,11
8,5,9,ホワイトターフ,牝7,53.0,▲上里,清水英,462(-6),美浦,2019105794,01217,ゴールドシップ,ピッツネイル,クロフネ,-2.0431221497446876,13
9,5,10,ルージュスエルテ,牝5,56.0,佐々木,国枝,482(+14),美浦,2021105863,01197,ハーツクライ,リュズキナ,Storm Cat,-1.5323460342604658,8
10,6,11,ポッドロワール,牡4,58.0,岩田望,畠山,514(+10),美浦,2022101573,01174,レイデオロ,レディヴァルール,Multiplex,-0.009790332569503221,2
11,6,12,ジュンゴールド,牡5,58.0,荻野極,友道,488(+6),栗東,2021105591,01160,エピファネイア,ジュントップヒトミ,ゼンノロブロイ,-2.0958099241935577,14
12,7,13,ミクストベリーズ,牡4,58.0,横山武,伊藤圭,482(+6),美浦,2022110038,01170,Iffraaj,トゥウィンクルベリー,Kodiac,-1.7956633623499563,9
13,7,14,ジオパーククラウン,牡6,58.0,大野,清水英,452(0),美浦,2020106131,01096,サトノクラウン,ジオパーククイーン,バトルプラン,-2.001143613617985,12
14,8,15,エリカカリーナ,牝5,56.0,戸崎圭,宮田,436(+12),美浦,2021105485,05386,ミッキーアイル,キャレモンショコラ,サクラバクシンオー,-1.8555907497846484,10
15,8,16,マンウォル,牝5,56.0,菅原明,菊沢,448(+12),美浦,2021103744,01179,ブリックスアンドモルタル,パワースポット,スズカマンボ,-0.8499980401304075,5
