,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ベニシア,牝5,56.0,菊沢,粕谷,446(+2),美浦,2021100662,01161,ヘニーヒューズ,フクシア,ゴールドアリュール,-0.8806783822327588,3
1,2,2,ナムラモモ,牝4,56.0,小沢,羽月,424(-6),栗東,2022103078,01185,ダノンレジェンド,ナムラストロベリー,ヨハネスブルグ,0.4235855934178004,1
2,3,3,マオノクラッシュ,牝4,53.0,▲小林美,黒岩,492(+4),美浦,2022101864,01206,リアルインパクト,ネオヴェルザンディ,Temple City,-0.8161947482560648,2
3,3,4,ミライハーモニー,牝5,54.0,◇今村,飯田,418(-4),栗東,2021104671,01193,タリスマニック,オンリートゥモロー,ディープインパクト,-1.571093975856517,5
4,4,5,ハッピーダンシング,牝4,56.0,嶋田,和田郎,434(0),美浦,2022101571,01134,タワーオブロンドン,ベルモントラハイナ,スウィフトカレント,-3.3494405433869487,13
5,4,6,ナンヨークリスタル,セ6,58.0,丸山,松永幹,502(+4),栗東,2020103513,01127,ロードカナロア,ナンヨーカノン,フジキセキ,-1.4863836579195697,4
6,5,7,エコロカディス,セ4,55.0,▲石神道,森一,450(-2),美浦,2022110126,01209,Global Campaign,Meadow Mystique,Ghostzapper,-2.6305846812541684,10
7,5,8,ラミアメンテ,牝4,56.0,丹内,堀,498(+10),美浦,2022105858,01091,ドゥラメンテ,ラフォルス,Power,-5.868609465383016,14
8,6,9,サイモンプレジール,牡5,56.0,△柴田裕,加藤和,490(+4),美浦,2021102798,01212,エピカリス,ピーエムルッカ,キンシャサノキセキ,-1.7223944669549274,6
9,6,10,シュークリーム,牝5,56.0,亀田,西村,440(0),栗東,2021104404,01176,ファインニードル,スポークスウーマン,Invincible Spirit,-2.8169999366797267,12
10,7,11,イチトゼロノアイダ,牝4,53.0,▲舟山,石坂,488(+4),栗東,2022101607,01221,サンダースノー,トーホウルス,ディープインパクト,-2.394553536011481,9
11,7,12,クリノミニスター,牡7,58.0,団野,荒川,468(-4),栗東,2019103285,01180,シニスターミニスター,アイムヒアー,プリサイスエンド,-2.7203996972971285,11
12,8,13,ヨーグルトナン,牝4,56.0,西塚,井上,446(-8),栗東,2022100188,01200,ダンカーク,ナンヨークイーン,トワイニング,-1.8511808302732125,7
13,8,14,エブライト,牝5,56.0,長岡,橋口,472(-4),栗東,2021101443,01142,ヘニーヒューズ,マートンパーク,フレンチデピュティ,-1.9337450699181093,8
