,式別,馬番,配当,人気
0,単勝,4,820,5
1,複勝,4,240,5
2,複勝,11,160,1
3,複勝,7,170,4
4,枠連,4-8,1120,5
5,馬連,4-11,2610,12
6,ワイド,4-11,820,10
7,ワイド,4-7,820,11
8,ワイド,7-11,470,5
9,馬単,4→11,5330,25
10,3連複,4-7-11,3150,10
11,3連単,4→11→7,20500,77
