,式別,馬番,配当,人気
0,単勝,4,320,2
1,複勝,4,130,2
2,複勝,1,110,1
3,複勝,8,160,4
4,枠連,1-4,490,1
5,馬連,1-4,560,1
6,ワイド,1-4,210,1
7,ワイド,4-8,420,7
8,ワイド,1-8,320,4
9,馬単,4→1,1010,2
10,3連複,1-4-8,1170,4
11,3連単,4→1→8,4720,7
