,式別,馬番,配当,人気
0,単勝,11,410,2
1,複勝,11,170,2
2,複勝,10,190,4
3,複勝,7,460,9
4,枠連,8-8,1340,5
5,馬連,10-11,1240,4
6,ワイド,10-11,470,4
7,ワイド,7-11,1820,28
8,ワイド,7-10,1390,21
9,馬単,11→10,1960,5
10,3連複,7-10-11,6480,24
11,3連単,11→10→7,27240,86
