,式別,馬番,配当,人気
0,単勝,4,530,3
1,複勝,4,170,3
2,複勝,5,350,7
3,複勝,6,210,4
4,枠連,4-5,3500,15
5,馬連,4-5,3430,15
6,ワイド,4-5,1200,17
7,ワイド,4-6,630,7
8,ワイド,5-6,1240,18
9,馬単,4→5,5850,28
10,3連複,4-5-6,6840,25
11,3連単,4→5→6,36200,145
