,式別,馬番,配当,人気
0,単勝,4,190,1
1,複勝,4,110,1
2,複勝,1,190,4
3,複勝,12,520,8
4,枠連,1-4,650,3
5,馬連,1-4,690,3
6,ワイド,1-4,310,3
7,ワイド,4-12,880,11
8,ワイド,1-12,3150,27
9,馬単,4→1,1030,4
10,3連複,1-4-12,6810,21
11,3連単,4→1→12,21260,69
