,式別,馬番,配当,人気
0,単勝,8,310,1
1,複勝,8,140,2
2,複勝,11,140,1
3,複勝,9,190,4
4,枠連,7-8,430,1
5,馬連,8-11,690,1
6,ワイド,8-11,330,2
7,ワイド,8-9,480,4
8,ワイド,9-11,510,6
9,馬単,8→11,1270,1
10,3連複,8-9-11,1540,2
11,3連単,8→11→9,6960,8
