,式別,馬番,配当,人気
0,単勝,13,500,4
1,複勝,13,220,4
2,複勝,3,170,2
3,複勝,12,1640,12
4,枠連,3-8,800,3
5,馬連,3-13,1000,5
6,ワイド,3-13,380,4
7,ワイド,12-13,4650,41
8,ワイド,3-12,3120,31
9,馬単,13→3,1890,8
10,3連複,3-12-13,20080,59
11,3連単,13→3→12,57160,186
