,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ホースワン,牡3,57.0,シュタルケ,清水久,栗東,2022105851,05115,モーリス ,ミラグロッサ ,フジキセキ ,-3.279740381618739,10
1,2,2,クランドゥイユ,牝3,55.0,坂井,矢作,栗東,2022110076,01163,Kingman (英) ,ヴィラダモーレ Villa d'Amore(愛) ,Mastercraftsman ,-3.2410831849499426,9
2,3,3,メイショウキンタイ,牡3,57.0,レーン,高橋亮,栗東,2022100068,05585,フィエールマン ,ビーマイステディ ,ヴィクトワールピサ ,0.5672044466971505,2
3,4,4,グローサートラウム,牡3,57.0,浜中,武幸,栗東,2022105430,01115,ダイワメジャー ,ナッシングバットドリームズ ,Frankel ,-3.6848692066630293,11
4,5,5,アトラーレ,牝3,55.0,岩田望,中村,栗東,2022109094,01174,リアルスティール ,ピクチャーポーズ ,ロードカナロア ,-0.7337372639200326,3
5,5,6,バイアビリティ,牡3,57.0,和田竜,加藤公,栗東,2022103593,01018,ノヴェリスト Novellist(愛) ,ワイキューブ ,アグネスタキオン ,-2.9715384043573585,8
6,6,7,ロビン,牡3,57.0,渡辺竜,西園翔,栗東,2022103449,05558,レッドベルジュール ,レジュールダムール ,Kingmambo (米) ,-2.019541385719304,6
7,6,8,フェイトライン,牡3,57.0,団野,斉藤崇,栗東,2022104992,01180,サトノアラジン ,フェイトカラー ,サクラバクシンオー ,-1.7774792763259912,5
8,7,9,ヤエギリ,牝3,55.0,藤岡佑,福永,栗東,2022110125,01093,Gun Runner (米) ,Nokaze ,エンパイアメーカー Empire Maker(米) ,-1.4010964845059055,4
9,7,10,ノボリユーミン,牝3,52.0,▲森田,石橋,栗東,2022102733,01222,ハービンジャー Harbinger(英) ,スウィングダンス ,クロフネ ,-6.002102267764423,12
10,8,11,アオイアイ,牝3,54.0,☆高杉,西園翔,栗東,2022104162,01213,リオンディーズ ,フリーダムライター ,ハーツクライ ,-2.608713917477217,7
11,8,12,リアルフォルゴーレ,牡3,57.0,田口,大橋,栗東,2022104222,01208,ロジャーバローズ ,ロスグラシアレス ,シンボリクリスエス ,3.2163763054273864,1
