,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ショーヘーフェイス,牡5,58.0,松山,荒川,栗東,2020106022,1126,シルバーステート ,オメガカリビアン ,フレンチデピュティ French Deputy(米) ,1.1837120333446374,3,0.10269596614250165,3,,
1,1,2,パーサヴィアランス,牡6,58.0,角田和,西村,栗東,2019105330,1186,ドレフォン Drefong(米) ,ハッピーアビラ ,ディープインパクト ,-0.67906438511806,12,-0.3882603969793711,12,,
2,2,3,ミッキークレスト,牡4,57.0,坂井,大久保,栗東,2021105112,1163,ジャスタウェイ ,ダヌスカズマイガール Danuska's My Girl(米) ,Shackleford ,0.7743623531626239,4,-0.005192897080880184,4,,
3,2,4,ブラックサウザー,牡6,58.0,幸,大根田,栗東,2019105678,732,ダノンレジェンド ,クインズキンバリー ,ゼンノロブロイ ,-0.8777561499294408,14,-0.4406279196016334,14,,
4,3,5,グローツラング,牡6,58.0,国分恭,安達,栗東,2019100360,1124,ダンカーク Dunkirk(米) ,ミスアシング ,キングカメハメハ ,-0.37722828003745285,11,-0.30870798535310495,11,,
5,3,6,セレクティオ,牡5,58.0,菱田,橋口,栗東,2020100987,1144,ジャスタウェイ ,キーポケット ,デヒア Dehere(米) ,0.34903903520953133,6,-0.117291798088822,6,,
6,4,7,ペンナヴェローチェ,牡4,57.0,川田,須貝,栗東,2021104092,1088,キズナ ,エンパイアブレイク ,エンパイアメーカー Empire Maker(米) ,1.5435579658739025,1,0.19753754163580048,1,,
7,4,8,テイエムシニスター,牡6,58.0,古川吉,木原,栗東,2019100083,1015,シニスターミニスター Sinister Minister(米) ,ケージーレインボー ,ダンスインザダーク ,-1.1054646621864503,16,-0.5006431430721212,16,,
8,5,9,ガンモヘラクレス,牡5,58.0,高杉,笹田,栗東,2020104640,1213,ラニ ,ローズベビークリス ,ファスリエフ Fasliyev(米) ,-0.0916656095325672,9,-0.23344462644170597,9,,
9,5,10,ジョウショーパワー,牡5,58.0,小崎,中尾,栗東,2020105228,1152,バンドワゴン ,ジョウショーコトミ ,リンカーン ,0.15607297878361467,8,-0.16815024375618928,8,,
10,6,11,エンツォウーノ,セ5,58.0,荻野琢,田中克,栗東,2020104790,1112,エイシンヒカリ ,トレノエンジェル ,タイキシャトル ,0.15961986571548734,7,-0.16721542050460775,7,,
11,6,12,グランオース,牡4,57.0,酒井,角田,栗東,2021100620,1034,マジェスティックウォリアー Majestic Warrior(米) ,レゾリューション ,カリズマティック Charismatic(米) ,-0.27490483314616554,10,-0.2817394523343655,10,,
12,7,13,スタボーンイメル,牡5,58.0,太宰,高橋忠,栗東,2020104853,1037,ヘニーヒューズ Henny Hughes(米) ,ダーリングバード Darling Bird(米) ,Birdstone ,-1.0954550540707335,15,-0.49800499458148106,15,,
13,7,14,ヒルノデプラーツ,牡6,58.0,秋山稔,北出,栗東,2019106573,1181,サトノアラジン ,アラピンタ Alapinta(英) ,Medicean ,0.6194317354480672,5,-0.04602666105569894,5,,
14,8,15,サンライズゴラッソ,牡7,58.0,田口,河内,栗東,2018100390,1208,エピファネイア ,ケトルワンアップ Kettleoneup(米) ,Victory Gallop ,1.2573633607683818,2,0.12210762901984334,2,,
15,8,16,シュプリンガー,セ6,58.0,長岡,小栗,栗東,2019104636,1142,ラブリーデイ ,アルテミスハート ,ハーツクライ ,-0.8685955365902592,13,-0.43821353354628384,13,,
