,枠,馬番,馬名,性齢,斤量,騎手,厩舎,所属,horse_id,jockey_id,父,母,母父,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,サノノワンダー,牡3,56.0,☆田口,栗田,美浦,2022102039,1208,ヘニーヒューズ Henny Hughes(米) ,プレトリアン ,キングヘイロー ,-1.428414023061978,14,-0.6400963046788118,14,,
1,1,2,アートコレクション,牡3,57.0,角田和,角田,栗東,2022101643,1186,パイロ Pyro(米) ,ギフトオブアート ,ヴィクトワールピサ ,-0.3008084432843414,10,-0.2823080565048899,10,,
2,2,3,ケイアイマハナ,牡3,57.0,菱田,村山,栗東,2022106584,1144,ダノンレジェンド ,ケイアイデイジー ,クロフネ ,-0.8108543787502421,11,-0.44414517846606405,11,,
3,2,4,フェニーチェドーロ,牝3,52.0,▲柴田裕,宮本,栗東,2022101408,1212,ナダル Nadal(米) ,ゴッドフェニックス ,ブライアンズタイム Brian's Time(米) ,1.0036476678321997,3,0.13159470806655804,3,,
4,3,5,スカイブルー,牡3,57.0,西村淳,杉山晴,栗東,2022100136,1171,エピファネイア ,スカイノダン ,サクラバクシンオー ,1.9403593368052727,1,0.42881248802117383,1,,
5,3,6,テーオーエルビス,牡3,57.0,鮫島駿,高柳大,栗東,2022110081,1157,Volatile ,Stopshoppingdebbie ,Curlin (米) ,-0.935440893101987,12,-0.4836763687292377,12,,
6,4,7,ピエマンソン,牡3,57.0,池添,平田,栗東,2022100204,1032,ジャスタウェイ ,ミュゲプリンセス ,エンパイアメーカー Empire Maker(米) ,0.24765130808763236,7,-0.10828226490142843,7,,
7,4,8,トウタツ,牡3,57.0,幸,大根田,栗東,2022102508,732,ダノンレジェンド ,ショウナンダズル ,シャンハイボビー Shanghai Bobby(米) ,-1.2354610956074896,13,-0.578872512306673,13,,
8,5,9,ヘニーガイスト,牡3,57.0,坂井,加藤征,美浦,2022104865,1163,ヘニーヒューズ Henny Hughes(米) ,スミレ ,ダイワメジャー ,-1.8743014978324335,16,-0.7815760040895536,16,,
9,5,10,カペルブリュッケ,牡3,55.0,△高杉,浜田,栗東,2022105262,1213,ドレフォン Drefong(米) ,エリンズロマーネ ,ノヴェリスト Novellist(愛) ,0.49536340561570064,5,-0.029683436538471285,5,,
10,6,11,マテンロウコマンド,牡3,57.0,松山,長谷川,栗東,2022103622,1126,ドレフォン Drefong(米) ,ダイアナヘイロー ,キングヘイロー ,0.12021872596809963,8,-0.14871650993755017,8,,
11,6,12,ユウトザユウト,牡3,57.0,川田,小崎,栗東,2022110118,1088,Preservationist ,Officer Leah ,Officer ,0.9075817203407094,4,0.10111306831719967,4,,
12,7,13,シャドウキャッスル,牡3,57.0,北村友,藤原,栗東,2022105474,1102,イスラボニータ ,フリアアステカ Furia Azteca(亜) ,Zensational ,-0.18635149032623405,9,-0.24599096706810133,9,,
13,7,14,フェスタリア,牡3,57.0,荻野極,矢野,美浦,2022100028,1160,ゴールドドリーム ,マダムチェロキー ,Cherokee Run ,1.2304294852562474,2,0.2035523771567101,2,,
14,8,15,ダイシンリンク,牡3,54.0,▲川端,森秀,栗東,2022106699,1195,モーニン ,スルーレート ,フレンチデピュティ French Deputy(米) ,-1.7425745285765002,15,-0.7397791538321838,15,,
15,8,16,ミッドナイトゲイル,牝3,53.0,◇永島,小栗,栗東,2022105724,1187,ドレフォン  Drefong(米)  ,ミッドナイトラヴ  ,ロードカナロア  ,0.2641726926137852,6,-0.1030400442765663,6,,
