,式別,馬番,配当,人気
0,単勝,3,450,1
1,複勝,3,180,1
2,複勝,2,360,8
3,複勝,5,180,2
4,枠連,1-2,910,1
5,馬連,2-3,3690,13
6,ワイド,2-3,1270,12
7,ワイド,3-5,580,1
8,ワイド,2-5,1420,17
9,馬単,3→2,6320,23
10,3連複,2-3-5,8170,20
11,3連単,3→2→5,44340,120
