,式別,馬番,配当,人気
0,単勝,4,200,1
1,複勝,4,110,1
2,複勝,11,130,2
3,複勝,10,270,6
4,枠連,4-7,350,2
5,馬連,4-11,420,1
6,ワイド,4-11,220,1
7,ワイド,4-10,800,10
8,ワイド,10-11,800,9
9,馬単,4→11,590,1
10,3連複,4-10-11,2300,5
11,3連単,4→11→10,5740,10
