,式別,馬番,配当,人気
0,単勝,9,220,1
1,複勝,9,110,1
2,複勝,3,110,2
3,複勝,16,280,6
4,枠連,2-5,190,1
5,馬連,3-9,240,1
6,ワイド,3-9,160,1
7,ワイド,9-16,670,7
8,ワイド,3-16,610,6
9,馬単,9→3,470,2
10,3連複,3-9-16,1350,3
11,3連単,9→3→16,3740,9
