,式別,馬番,配当,人気
0,単勝,6,260,1
1,複勝,6,140,1
2,複勝,15,150,2
3,複勝,16,500,10
4,枠連,3-8,440,1
5,馬連,6-15,520,1
6,ワイド,6-15,280,1
7,ワイド,6-16,1030,12
8,ワイド,15-16,1700,20
9,馬単,6→15,980,1
10,3連複,6-15-16,4970,12
11,3連単,6→15→16,15940,26
