,式別,馬番,配当,人気
0,単勝,13,360,2
1,複勝,13,130,1
2,複勝,6,510,8
3,複勝,14,150,2
4,枠連,4-7,2680,10
5,馬連,6-13,5880,19
6,ワイド,6-13,1510,18
7,ワイド,13-14,280,1
8,ワイド,6-14,1050,9
9,馬単,13→6,8870,27
10,3連複,6-13-14,3300,6
11,3連単,13→6→14,31840,83
