,式別,馬番,配当,人気
0,単勝,1,180,1
1,複勝,1,110,1
2,複勝,9,270,5
3,複勝,7,250,4
4,枠連,1-8,850,4
5,馬連,1-9,1790,5
6,ワイド,1-9,530,5
7,ワイド,1-7,460,4
8,ワイド,7-9,1640,19
9,馬単,1→9,2190,8
10,3連複,1-7-9,4130,14
11,3連単,1→9→7,13030,39
