,式別,馬番,配当,人気
0,単勝,9,440,2
1,複勝,9,210,2
2,複勝,1,2430,14
3,複勝,13,300,5
4,枠連,1-5,1850,12
5,馬連,1-9,37100,62
6,ワイド,1-9,10130,66
7,ワイド,9-13,1100,11
8,ワイド,1-13,16950,81
9,馬単,9→1,48790,107
10,3連複,1-9-13,113200,210
11,3連単,9→1→13,580400,1
