,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ラトラース,セ4,57.0,小沢,中内田,480(+4),栗東,2022105194,01185,キズナ,ローブティサージュ,ウォーエンブレム,-0.2906138592643862,2
1,2,2,ミッキースターダム,セ5,58.0,角田和,前川,476(+14),栗東,2021105765,01186,エピファネイア,ベルダム,ディープインパクト,-1.4145534230525425,6
2,3,3,フォルテフィオーレ,牡5,55.0,▲舟山,上原佑,456(+2),美浦,2021100165,01221,ドゥラメンテ,ベルフィオーレ,ディープインパクト,-1.9295345325536282,8
3,4,4,シンゼンカガ,牡4,56.0,松本大輝,荒川,460(+12),栗東,2022105345,01191,トーセンラー,シアン,Smart Strike,-0.8516298203208729,5
4,4,5,インパクトシー,牡4,57.0,横山琉,大竹,528(+2),美浦,2022101230,01192,フィエールマン,イリリア,ダノンシャンティ,-1.43111802449106,7
5,5,6,スピンザブラッド,牡5,55.0,▲石神道,萩原,440(+2),美浦,2021105244,01209,ブリックスアンドモルタル,マンハッタンセレブ,サンデーサイレンス,-1.9808021555933177,10
6,5,7,アーサーズウェイン,牝4,52.0,▲小林美,高橋一,456(+4),栗東,2022106433,01206,ビッグアーサー,アステュート,アグネスタキオン,-2.059969441251484,11
7,6,8,アウローラシエル,牡6,55.0,▲石田,森田,520(+8),栗東,2020101781,01203,アメリカンペイトリオット,ヤヤラーラ,ゼンノロブロイ,-0.3929889856999487,3
8,6,9,プリンセスロロ,牝4,55.0,小林凌,戸田,416(-16),美浦,2022105499,01177,ストロングリターン,プリンセスルシータ,サンデーサイレンス,-3.4762836742562464,13
9,7,10,クラヴァンス,牡4,56.0,☆西塚,友道,480(+4),栗東,2022104669,01200,ロードカナロア,ヴィブロス,ディープインパクト,-0.481279641001184,4
10,7,11,フォーカルフラワー,牝6,53.0,▲田山,国枝,456(0),美浦,2020102926,01220,ロードカナロア,ソラリア,Scat Daddy,0.09107622726199717,1
11,8,12,ジャグアール,牡5,56.0,◇今村,矢野,476(+8),美浦,2021102717,01193,ハービンジャー,シルクアイリス,ディープインパクト,-1.9478747943796166,9
12,8,13,ウインベラーノ,牡4,57.0,亀田,宮,460(+4),栗東,2022106231,01176,ウインブライト,サマーソング,ロージズインメイ,-2.909475318162013,12
