,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202607010312,1,3,3,ベストシーン,牡4,58,嶋田純次,0:1:34.1,,3-4-5,33.4,4.3,3,476,[東]手塚貴久,1600,晴,芝,良,2026年03月21日,1勝クラス,2022101388,01134
202607010312,2,4,5,シャンパンライフ,牝4,56,川田将雅,0:1:34.4,2,3-3-3,33.9,2.4,1,458,[西]四位洋文,1600,晴,芝,良,2026年03月21日,1勝クラス,2022105534,01088
202607010312,3,3,4,メイショウビストロ,牡4,55,田山旺佑,0:1:34.5,1/2,9-7-8,33.5,18.1,6,438,[西]岡田稲男,1600,晴,芝,良,2026年03月21日,1勝クラス,2022103251,01220
202607010312,4,2,2,ゴールドブレス,セ5,58,国分恭介,0:1:34.5,アタマ,8-7-7,33.7,3.4,2,436,[西]西園翔太,1600,晴,芝,良,2026年03月21日,1勝クラス,2021100081,01124
202607010312,5,8,14,コスモキャバリエ,牡4,58,斎藤新,0:1:34.6,3/4,2-2-2,34.3,74.6,9,478,[東]室井潔,1600,晴,芝,良,2026年03月21日,1勝クラス,2022106832,01178
202607010312,6,6,9,ドルビナ,牡4,55,舟山瑠泉,0:1:34.8,1.1/2,5-4-5,34.1,10.0,4,460,[東]杉浦宏昭,1600,晴,芝,良,2026年03月21日,1勝クラス,2022103394,01221
202607010312,7,7,11,ゴーゴータカシ,セ4,55,石神深道,0:1:34.8,ハナ,12-12-12,33.4,17.9,5,484,[東]武井亮,1600,晴,芝,良,2026年03月21日,1勝クラス,2022102135,01209
202607010312,8,6,10,オドラニャソンソン,牡4,56,柴田裕一,0:1:34.9,クビ,10-10-10,33.7,288.4,13,470,[西]森田直行,1600,晴,芝,良,2026年03月21日,1勝クラス,2022102756,01212
202607010312,9,8,13,スタンピー,牝4,56,西塚洸二,0:1:34.9,クビ,5-4-4,34.3,19.8,7,456,[東]深山雅史,1600,晴,芝,良,2026年03月21日,1勝クラス,2022101315,01200
202607010312,10,4,6,チョングク,牡4,58,江田照男,0:1:35.0,アタマ,10-10-10,33.8,97.4,11,486,[東]佐藤吉勝,1600,晴,芝,良,2026年03月21日,1勝クラス,2022104533,00689
202607010312,11,5,7,アスクアメージモア,牡5,56,古川奈穂,0:1:35.3,1.3/4,1-1-1,35.2,94.2,10,484,[西]前川恭子,1600,晴,芝,良,2026年03月21日,1勝クラス,2021105128,01190
202607010312,12,5,8,アラバンサ,セ4,55,小林美駒,0:1:35.9,3.1/2,14-13-13,34.2,103.5,12,470,[西]畑端省吾,1600,晴,芝,良,2026年03月21日,1勝クラス,2022104872,01206
202607010312,13,1,1,ロアヴィヴィエンヌ,セ4,55,和田陽希,0:1:36.0,1,7-7-8,35.1,447.4,14,468,[東]本間忍,1600,晴,芝,良,2026年03月21日,1勝クラス,2022100486,01223
202607010312,14,7,12,レフィナード,牝4,56,横山典弘,0:1:37.4,8,13-13-13,35.8,70.6,8,448,[西]昆貢,1600,晴,芝,良,2026年03月21日,1勝クラス,2022102970,00660
