,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202607010311,1,5,9,ダイヤモンドノット,牡3,57,川田将雅,0:1:19.8,,5-4,33.6,1.6,1,474,[西]福永祐一,1400,晴,芝,良,2026年03月21日,オープン,2023105685,01088
202607010311,2,5,10,エイシンディード,牡3,57,川又賢治,0:1:20.0,1.1/4,2-2,34.1,21.4,8,454,[西]大久保龍,1400,晴,芝,良,2026年03月21日,オープン,2023105505,01166
202607010311,3,4,7,フクチャンショウ,牡3,57,横山武史,0:1:20.0,アタマ,8-7,33.5,12.6,4,450,[東]加藤征弘,1400,晴,芝,良,2026年03月21日,オープン,2023103418,01170
202607010311,4,6,11,タガノアラリア,牡3,57,斎藤新,0:1:20.1,1/2,13-13,33.1,9.0,2,456,[西]西園翔太,1400,晴,芝,良,2026年03月21日,オープン,2023104313,01178
202607010311,5,7,14,フォーゲル,牡3,57,吉村誠之,0:1:20.4,2,5-4,34.1,83.8,13,520,[西]斉藤崇史,1400,晴,芝,良,2026年03月21日,オープン,2023105273,01216
202607010311,6,8,17,タマモイカロス,牡3,57,小沢大仁,0:1:20.5,クビ,8-9,33.9,16.2,5,524,[西]藤岡健一,1400,晴,芝,良,2026年03月21日,オープン,2023103162,01185
202607010311,7,2,3,トライアンフパス,牝3,55,国分恭介,0:1:20.6,1/2,15-13,33.6,69.7,12,480,[西]宮徹,1400,晴,芝,良,2026年03月21日,オープン,2023106431,01124
202607010311,8,4,8,マーゴットブロー,牡3,57,横山典弘,0:1:20.6,アタマ,13-13,33.6,86.8,14,510,[東]伊坂重信,1400,晴,芝,良,2026年03月21日,オープン,2023105356,00660
202607010311,9,3,6,ハッピーエンジェル,牝3,55,三浦皇成,0:1:20.7,3/4,3-3,34.6,23.4,9,428,[東]武市康男,1400,晴,芝,良,2026年03月21日,オープン,2023100797,01122
202607010311,10,2,4,タイセイアストロ,牡3,57,杉原誠人,0:1:20.7,クビ,17-16,33.5,10.8,3,454,[東]森一誠,1400,晴,芝,良,2026年03月21日,オープン,2023103917,01135
202607010311,11,1,2,メイクワンズデイ,牡3,57,松若風馬,0:1:20.8,1/2,1-1,35.2,18.2,6,464,[西]宮地貴稔,1400,晴,芝,良,2026年03月21日,オープン,2023103160,01154
202607010311,12,1,1,カフェラバー,牝3,55,舟山瑠泉,0:1:20.8,アタマ,15-16,33.6,33.9,10,404,[東]和田正一,1400,晴,芝,良,2026年03月21日,オープン,2023107276,01221
202607010311,13,3,5,アスミル,牡3,57,太宰啓介,0:1:21.0,1.1/4,12-10,34.3,97.4,15,488,[西]本田優,1400,晴,芝,良,2026年03月21日,オープン,2023104960,01037
202607010311,14,8,15,テルヴィセクス,牡3,57,団野大成,0:1:21.0,クビ,11-10,34.3,47.9,11,490,[西]斉藤崇史,1400,晴,芝,良,2026年03月21日,オープン,2023104355,01180
202607010311,15,7,13,プリンセスモコ,牝3,55,西塚洸二,0:1:21.1,1/2,3-4,34.9,20.0,7,450,[西]藤原英昭,1400,晴,芝,良,2026年03月21日,オープン,2023107520,01200
202607010311,16,6,12,プルヴォワール,牝3,55,長岡禎仁,0:1:21.3,3/4,7-7,34.8,422.0,17,438,[東]竹内正洋,1400,晴,芝,良,2026年03月21日,オープン,2023110075,01142
202607010311,17,8,16,タヤスロレンヌ,牝3,55,江田照男,0:1:21.9,3.1/2,8-10,35.2,367.3,16,458,[東]岩戸孝樹,1400,晴,芝,良,2026年03月21日,オープン,2023104232,00689
