,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,通過,上り,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id
202607010107,1,1,1,スナークピカソ,牡4,58,吉田隼人,0:1:33.5,,7-7-7,33.9,9.0,4,480,[西]高橋一哉,1600,晴,芝,良,2026年03月14日,1勝クラス,2022104171,01095
202607010107,2,5,9,ポッドロルフ,牡4,55,大久保友,0:1:33.8,1.3/4,8-10-9,34.1,86.4,13,466,[東]小野次郎,1600,晴,芝,良,2026年03月14日,1勝クラス,2022100700,01194
202607010107,3,7,13,オーバースタンド,牡4,58,小崎綾也,0:1:33.8,ハナ,12-11-12,33.9,47.8,10,458,[西]小崎憲,1600,晴,芝,良,2026年03月14日,1勝クラス,2022106354,01152
202607010107,4,7,14,アラスカフレイバー,牡4,58,亀田温心,0:1:33.9,3/4,8-9-9,34.2,48.2,11,502,[東]松永康利,1600,晴,芝,良,2026年03月14日,1勝クラス,2022101188,01176
202607010107,5,6,11,タイキバルドル,牡6,56,柴田裕一,0:1:34.0,1/2,15-14-14,33.8,47.7,9,480,[東]勢司和浩,1600,晴,芝,良,2026年03月14日,1勝クラス,2020106817,01212
202607010107,6,8,16,ベイリークロア,牡4,58,小沢大仁,0:1:34.1,1/2,10-3-3,34.8,23.4,7,490,[西]大久保龍,1600,晴,芝,良,2026年03月14日,1勝クラス,2022104919,01185
202607010107,7,3,6,ミッキーマドンナ,牝4,56,鮫島克駿,0:1:34.2,1/2,3-3-3,34.9,2.2,1,460,[東]堀宣行,1600,晴,芝,良,2026年03月14日,1勝クラス,2022105078,01157
202607010107,8,6,12,トリプルバレル,牡4,55,小林美駒,0:1:34.2,クビ,2-2-2,35.1,112.9,15,478,[西]藤野健太,1600,晴,芝,良,2026年03月14日,1勝クラス,2022101086,01206
202607010107,9,4,8,スタンピー,牝4,53,石神深道,0:1:34.3,クビ,3-7-7,34.8,46.2,8,456,[東]深山雅史,1600,晴,芝,良,2026年03月14日,1勝クラス,2022101315,01209
202607010107,10,3,5,ゴールドブレス,セ5,58,松若風馬,0:1:34.4,1/2,3-3-3,35.0,4.5,2,438,[西]西園翔太,1600,晴,芝,良,2026年03月14日,1勝クラス,2021100081,01154
202607010107,11,4,7,フェルシナ,牝4,56,高杉吏麒,0:1:34.5,3/4,10-11-9,34.8,7.4,3,462,[西]西園翔太,1600,晴,芝,良,2026年03月14日,1勝クラス,2022105831,01213
202607010107,12,1,2,ベルサ,牝4,54,永島まな,0:1:34.6,クビ,3-3-3,35.3,9.8,5,466,[西]鈴木孝志,1600,晴,芝,良,2026年03月14日,1勝クラス,2022103473,01187
202607010107,13,2,4,ヴォラヴィア,牡4,56,古川奈穂,0:1:34.7,1/2,1-1-1,35.7,61.4,12,462,[西]杉山佳明,1600,晴,芝,良,2026年03月14日,1勝クラス,2022107149,01190
202607010107,14,5,10,ラマヌジャン,牡4,58,富田暁,0:1:34.7,クビ,13-14-15,34.4,108.1,14,504,[西]宮地貴稔,1600,晴,芝,良,2026年03月14日,1勝クラス,2022104385,01168
202607010107,15,2,3,リアライズオーラム,牡4,58,浜中俊,0:1:34.8,クビ,16-16-16,34.2,16.1,6,506,[東]上原佑紀,1600,晴,芝,良,2026年03月14日,1勝クラス,2022105773,01115
202607010107,16,8,15,マサハヤヴォス,牡5,55,田山旺佑,0:1:34.8,ハナ,13-13-12,34.8,224.2,16,472,[西]茶木太樹,1600,晴,芝,良,2026年03月14日,1勝クラス,2021105047,01220
