,式別,馬番,配当,人気
0,単勝,9,850,5
1,複勝,9,260,5
2,複勝,8,210,2
3,複勝,15,310,6
4,枠連,4-5,1320,4
5,馬連,8-9,2820,6
6,ワイド,8-9,1020,5
7,ワイド,9-15,1580,18
8,ワイド,8-15,1680,20
9,馬単,9→8,6370,19
10,3連複,8-9-15,14420,56
11,3連単,9→8→15,113280,507
