,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value
0,1,1,ニシノネガイ,牡2,56.0,武藤,水野,450(0),美浦,2023101589,1169,ダイワメジャー  2001 栗毛  [血統][産駒]  Halo系,ボーントゥービーオネスト  Born To Be Honest(愛)  2014 栗毛  [血統][産駒]  FNo.[16-c],Born To Sea  2009 鹿毛  [血統][産駒],-0.7713487805435462,12,-0.17290720686865474,12,,
1,2,2,リッチリーエコー,牝2,55.0,柴田大,上原博,404(0),美浦,2023106415,1009,スワーヴリチャード  2014 栗毛  [血統][産駒]  Halo系,マイネジェシカ  2007 黒鹿毛  [血統][産駒]  FNo.[3-l],ロージズインメイ  Roses in May(米)  2000 青鹿毛  [血統][産駒],0.8264987175464019,2,-0.028659341703840206,2,,
2,3,3,ニシノトップダノン,牡2,56.0,菅原明,田村,456(0),美浦,2023106255,1179,ダノンスマッシュ  2015 鹿毛  [血統][産駒]  Mr. Prospector系,ニシノマナムスメ  2004 青鹿毛  [血統][産駒]  FNo.[2-s],アグネスタキオン  1998 栗毛  [血統][産駒],2.1878619756188487,1,0.09423958571289405,1,,
3,4,4,パーフェクトスノー,牝2,55.0,丹内,田村,408(0),美浦,2023106378,1091,サンダースノー  Thunder Snow(愛)  2014 鹿毛  [血統][産駒]  Danzig系,パーフェクトラヴ  2017 鹿毛  [血統][産駒]  FNo.[9-e],オルフェーヴル  2008 栗毛  [血統][産駒],0.5829262439228908,4,-0.05064817942152251,4,,
4,4,5,ホウオウチャールズ,牡2,56.0,岩田望,池上,444(0),美浦,2023102414,1174,スワーヴリチャード  2014 栗毛  [血統][産駒]  Halo系,ブロンズテーラー  2011 青鹿毛  [血統][産駒]  FNo.[22-b],ロージズインメイ  Roses in May(米)  2000 青鹿毛  [血統][産駒],0.8264987175464019,2,-0.028659341703840206,2,,
5,5,6,クリオロゴールド,牡2,56.0,横山武,高柳瑞,436(0),美浦,2023105795,1170,ロードカナロア  2008 鹿毛  [血統][産駒]  Mr. Prospector系,オースオブゴールド  2015 栗毛  [血統][産駒]  FNo.[8-c],オルフェーヴル  2008 栗毛  [血統][産駒],-1.8343441862230447,13,-0.2688705689120091,13,,
6,5,7,ヴァロアーク,牡2,56.0,ルメール,木村,462(0),美浦,2023106905,5339,レイデオロ  2014 鹿毛  [血統][産駒]  Mr. Prospector系,ヴィンクーロ  2017 黒鹿毛  [血統][産駒]  FNo.[9],キズナ  2010 青鹿毛  [血統][産駒],-0.05079241320062724,7,-0.10785799670036439,7,,
7,6,8,ロンギングセリーヌ,牝2,55.0,横山和,竹内,504(0),美浦,2023105246,1140,モーリス  2011 鹿毛  [血統][産駒]  Roberto系,パセンジャーシップ  2012 芦毛  [血統][産駒]  FNo.[A13],ダイワメジャー  2001 栗毛  [血統][産駒],0.299673990329761,5,-0.07621916346898233,5,,
8,6,9,ピンクサウスポー,牝2,55.0,北村宏,勢司,474(0),美浦,2023107488,1043,エポカドーロ  2015 黒鹿毛  [血統][産駒]  Halo系,フローレススカイ  2013 芦毛  [血統][産駒]  FNo.[9-f],クロフネ  1998 芦毛  [血統][産駒],-0.07998699297519106,8,-0.11049357726227584,8,,
9,7,10,ヒナサクラ,牝2,55.0,吉田豊,高橋文,476(0),美浦,2023103994,733,キズナ  2010 青鹿毛  [血統][産駒]  Halo系,ヒメタチバナ  2013 黒鹿毛  [血統][産駒]  FNo.[9-f],ナカヤマフェスタ  2006 鹿毛  [血統][産駒],-0.6532353439213204,9,-0.16224435506308363,9,,
10,7,11,ラショナルポイント,牝2,55.0,マーカンド,萩原,474(0),美浦,2023105268,5626,ダノンキングリー  2016 黒鹿毛  [血統][産駒]  Halo系,ウィラビーオーサム  Willa B Awesome(米)  2009 栗毛  [血統][産駒]  FNo.[20],Awesome Gambler  2004 栗毛  [血統][産駒],-0.7663229572493392,11,-0.17245349380670635,11,,
11,8,12,エクリュ,牝2,55.0,戸崎圭,井上,442(0),栗東,2023104305,5386,レイデオロ  2014 鹿毛  [血統][産駒]  Mr. Prospector系,ファミーユボヌール  2014 黒鹿毛  [血統][産駒]  FNo.[2-i],マンハッタンカフェ  1998 青鹿毛  [血統][産駒],0.08623265823074172,6,-0.09548787123366073,6,,
12,8,13,ゲンテン,牡2,56.0,レーン,尾関,510(0),美浦,2023107346,5585,シルバーステート  2013 青鹿毛  [血統][産駒]  Halo系,レディイヴァンカ  Lady Ivanka(米)  2015 鹿毛  [血統][産駒]  FNo.[4-k],Tiz Wonderful  2004 鹿毛  [血統][産駒],-0.6536616290819781,10,-0.16228283853816483,10,,
