,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4
0,1,1,レッドラマンシュ,セ6,60.0,小牧加,庄野,478(-2),栗東,2019103920,01196,ロードカナロア,レッドシェリール,ゼンノロブロイ
1,2,2,ウェイトゥザドーン,セ4,60.0,草野,戸田,464(+2),美浦,2021104768,01113,ジャスタウェイ,ソワー Sower(米),Flatter
2,3,3,ヴァルトバーデン,牡3,58.0,上野,粕谷,482(+2),美浦,2022101548,01087,ディープブリランテ,ネイチャーガイド,エルコンドルパサー
3,4,4,クリアクォーツ,牡3,58.0,大江圭,的場,470(+2),美浦,2022101587,01120,タワーオブロンドン,クリアソウル,アグネスデジタル
4,5,5,ヴォンヌヴォー,牝5,58.0,伴,天間,454(-4),美浦,2020106585,01149,ドレフォン Drefong(米),ヴェイルオブクララ,ゼンノロブロイ
5,6,6,ソルアマゾン,牡4,60.0,難波,小栗,466(+6),栗東,2021104667,01066,リオンディーズ,アミカブルナンバー,ダイワメジャー
6,7,7,ビーアイオラクル,牡6,60.0,黒岩,牧田,510(+6),栗東,2019106691,01072,エスポワールシチー,ビットアリエス,ヨハネスブルグ Johannesburg(米)
7,8,8,ブラックタロー,牡3,58.0,森一,鈴木孝,504(+14),栗東,2022106174,01139,ホッコータルマエ,デフィニール,ブラックタイド
8,8,9,ウインシュクラン,セ7,60.0,石神深,和田郎,470(+8),美浦,2018101615,01059,スクリーンヒーロー,イクスキューズ,ボストンハーバー Boston Harbor(米)
