,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ホウオウルクソール,牡2,56.0,横山和,栗田,472(-2),美浦,2023104174,01140,ヘニーヒューズ  Henny Hughes(米),シンボリティアラ,スクリーンヒーロー,-1.8745760432625178,12
1,2,2,ウィッキドピケット,牡2,56.0,丹内,林,498(0),美浦,2023101397,01091,モーニン,スパイスシャワー,フジキセキ,-0.267541646367512,4
2,3,3,ゴールデンブラッド,牡2,56.0,ルメール,杉山晴,482(+8),栗東,2023105390,05339,サングレーザー,ホシニイノリヲ,シンボリクリスエス,0.3697860390388865,1
3,4,4,サトノボヤージュ,牡2,57.0,戸崎圭,田中博,472(-4),美浦,2023100936,05386,Into Mischief,ジョリーオリンピカ Jolie Olimpica(伯),Drosselmeyer (米),-0.989802960035096,10
4,5,5,アルカディアカフェ,牡2,56.0,レーン,堀,452(0),美浦,2023110061,05585,Into Mischief,Mary's Follies,More Than Ready,-1.093054089922858,11
5,5,6,ヒルノプーリア,牝2,55.0,秋山稔,北出,508(-6),栗東,2023106388,01181,ミスチヴィアスアレックス  Mischevious Alex(米),ヒルノケアンズ,ハーツクライ,0.0145283273492183,2
6,6,7,マグナヴィクトル,牡2,56.0,川田,中内田,520(+2),栗東,2023110101,01088,Maxfield  (米),Eyeinthesky,Sky Mesa,-0.5105051345755388,7
7,6,8,エブリーポッシブル,牝2,55.0,岩田望,新谷,452(+2),栗東,2023106940,01174,ニューイヤーズデイ,オールポッシブル,ダイワメジャー,-0.3325519468632221,5
8,7,9,ショーリバース,牡2,56.0,津村,鈴木伸,506(-2),美浦,2023102743,01092,フォーウィールドライブ Four Wheel Drive(米),ショーカノン,ブレイクランアウト,-0.809721587996387,8
9,7,10,プールナバドラ,牡2,56.0,バルザロー,森秀,520(+2),栗東,2023110062,05504,Authentic  (米),Curlin N Twirlin,Curlin  (米),-0.8621718704693405,9
10,8,11,ドンエレクトス,牡2,56.0,菅原明,高木,462(-6),美浦,2023101269,01179,ダノンレジェンド,ドナプリモ,フリオーソ,-0.059855108567818185,3
11,8,12,サンデーパーティー,牡2,56.0,マーカンド,相沢,482(0),美浦,2023100433,05626,ホッコータルマエ,ラフメイカー,スズカマンボ,-0.37933476649533965,6
