,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ツクバヴァンガード,牡3,57.0,横山武,奥平,480(+2),美浦,2023101037,1170,リーチザクラウン,キャプテンガール,キャプテンスティーヴ,0.5777900830769663,6,-0.0618434547332126,6,,1,51.9,82.8,81.9,1
1,1,2,ライカ,牡3,57.0,大野,杉浦,442(0),美浦,2023104042,1096,サンダースノー,アカリ,ネオユニヴァース,-1.2976030774568168,13,-0.516728988959211,12,,14,44.2,42.6,45.2,10
2,2,3,ビップブレット,牡3,57.0,木幡巧,田島,494(+2),美浦,2023103841,1162,アルアイン,マナエヴァ,クロフネ,-1.1333585344485029,12,-0.4768906935754437,11,,6,44.4,51.3,45.8,8
3,2,4,フォーエバーラブ,牡3,54.0,▲上里,金成,456(-2),美浦,2023102941,1217,ミスターメロディ,プレシャスメイト,ステイゴールド,-0.282187813573258,10,-0.2704351853487519,8,,13,50.2,42.9,49.9,6
4,3,5,エクスプレスナイト,牡3,57.0,原,青木,470(0),美浦,2023104074,1184,アジアエクスプレス,ヒルド,ロードカナロア,1.7644480359908026,1,0.2259860778758865,10,,12,45.9,43.2,43.8,12
5,3,6,コウソクルリアン,牡3,57.0,石川,武藤,480(+4),美浦,2023102674,1150,サトノダイヤモンド,ファッションストリート,ストリートセンス,-0.1209167613471968,9,-0.2313181243021174,4,,7,55.1,50.0,52.0,5
6,4,7,ライヴマティーニ,牝3,52.0,▲佐藤,尾形,470(+6),美浦,2023102925,1207,ゴールドドリーム,ハートオブマイン,ルーラーシップ,0.4080828967525762,8,-0.1030067402446032,15,,4,40.3,51.7,43.5,15
7,4,8,テンノルーキー,牡3,57.0,三浦,田村,436(+8),美浦,2023104349,1122,ダイワメジャー,マラコスタンブレ,Lizard Island,-0.7939160292136241,11,-0.3945572988600492,16,,16,39.5,41.0,43.5,16
8,5,9,エフハリスト,牝3,55.0,横山和,奥村武,522(0),美浦,2023105800,1140,ロードカナロア,シグナライズ,Frankel,0.8067053242926212,5,-0.0063189737954564,5,,8,52.1,49.9,45.8,9
9,5,10,ゲンテン,牡3,57.0,岩田康,尾関,520(+10),美浦,2023107346,5203,シルバーステート,レディイヴァンカ,Tiz Wonderful,0.5195292405713389,7,-0.0759748992885964,3,,3,57.4,51.8,53.5,3
10,6,11,タマモトップハット,牡3,55.0,△長浜,水野,488(0),美浦,2023102794,1214,オルフェーヴル,タマモキャペリン,ダンカーク,0.84342227844335,4,0.0025868981334206,14,,9,40.8,48.5,43.6,14
11,6,12,タイセイゴッシュ,牡3,57.0,キング,池上,498(+4),美浦,2023106037,5643,アルアイン,タイセイパルフェ,ロードカナロア,-1.6540374908110642,14,-0.6031838518366192,1,,5,80.0,51.5,62.7,2
12,7,13,プラネタリーアワー,牝3,55.0,北村友,加藤征,446(-2),美浦,2023103421,1102,ドレフォン,シャインサンデー,トワイニング,1.1456819479661329,3,0.0759014191305595,7,,11,50.8,46.1,48.5,7
13,7,14,トウカイレオ,牡3,57.0,佐々木,菊川,446(-2),美浦,2023102057,1197,モズアスコット,トウカイパシオン,ヨハネスブルグ,1.524857514035256,2,0.167872256801582,2,,2,58.0,58.7,52.4,4
14,8,15,スーホ,牡3,57.0,荻野極,上原佑,494(0),美浦,2023107249,1160,モーリス,マーブルケーキ,キングカメハメハ,-2.2921539103125257,16,-0.7579620255507035,9,,15,47.5,41.5,44.2,11
15,8,16,パンパネイラ,セ3,57.0,吉田豊,高橋文,452(+6),美浦,2023106904,733,ドレフォン,ヴィレンスクラフト,ダイワメジャー,-1.666773835060222,15,-0.6062731127338997,13,,10,41.6,46.2,43.7,13
