,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ミエノフェアリー,牝4,56.0,菅原明,古賀,420(+20),美浦,2022102064,1179,キズナ,ファータグリーン,タニノギムレット,-0.7750679080848011,12,-0.1234292205794446,2,,1,55.6,81.6,51.5,5
1,1,2,ソニックライン,セ5,58.0,岩田康,浅利,496(+2),美浦,2021105871,5203,リアルインパクト,ルミナスパレード,シンボリクリスエス,-1.1879211200217208,15,-0.158134950539891,8,,3,52.6,54.5,49.7,7
2,2,3,レッドレナート,牡5,56.0,△長浜,手塚久,500(+6),美浦,2021103145,1214,レッドファルクス,マレーナ,ダイワメジャー,1.0830157761154515,2,0.0327670950195684,3,,7,55.2,51.3,57.0,3
3,2,4,キューティリップ,牝4,56.0,横山武,戸田,452(0),美浦,2022105131,1170,リアルスティール,リップスポイズン,Mamool,0.0915997796637859,6,-0.0505744289324738,6,,6,54.1,51.9,48.4,8
4,3,5,チョングク,牡4,58.0,江田照,南田,486(-4),美浦,2022104533,689,ディープブリランテ,オフェーリアシチー,アドマイヤコジーン,0.7234221881382232,4,0.0025385353305317,14,,14,39.6,42.1,41.6,14
5,3,6,メランジェ,牝4,56.0,三浦,田中剛,452(0),美浦,2022105047,1122,スワーヴリチャード,ボシンシェ,Kingmambo,1.1214433313308412,1,0.0359974352852734,9,,12,52.6,43.1,47.7,10
6,4,7,アルレッキーノ,セ4,58.0,ルメール,国枝,478(+22),美浦,2022104898,5339,ブリックスアンドモルタル,チェッキーノ,キングカメハメハ,0.0229727513549709,7,-0.0563434311918956,1,,4,75.9,53.4,59.7,2
7,4,8,シークレットイスラ,牡5,55.0,▲遠藤,辻,468(-2),美浦,2021106118,1218,イスラボニータ,シークレットベース,テレグノシス,0.1681423526070918,5,-0.0441400212780312,16,,13,35.2,42.8,39.0,15
8,5,9,シャンクス,牡4,58.0,荻野極,森一,494(-8),美浦,2022106950,1160,レッドベルジュール,リヴィアローズ,Galileo,0.8765828489861534,3,0.0154136986628299,4,,10,55.1,44.8,53.1,4
9,5,10,ドルビナ,牡4,58.0,大野,杉浦,468(+18),美浦,2022103394,1096,ミッキーグローリー,オヒナサマ,カジノドライヴ,-0.7358492134383646,11,-0.120132374663157,11,,9,46.0,47.6,46.3,11
10,6,11,マニス,牝4,53.0,▲上里,畠山,396(-2),美浦,2022101517,1217,グレーターロンドン,クリスマスローズ,アグネスデジタル,-0.3510169327611832,9,-0.0877821716682833,15,,15,35.2,41.8,38.8,16
11,6,12,モティスフォント,牡4,58.0,キング,田村,502(+8),美浦,2022104953,5643,モーリス,バンゴール,キングカメハメハ,-1.1147235565962297,14,-0.1519817348289378,7,,2,53.3,57.4,80.6,1
12,7,13,コア,牡4,58.0,佐々木,相沢,496(-6),美浦,2022102338,1197,キズナ,マイダイアリー,Frankel,-0.5315579615024545,10,-0.1029590142096782,13,,16,41.5,40.7,43.8,13
13,7,14,トレヴィ,牝4,56.0,武豊,木村,444(-10),美浦,2022102988,666,スワーヴリチャード,ドメニカ,Redattore,-0.2104470475045399,8,-0.0759654282417276,10,,11,50.8,43.1,47.8,9
14,8,15,トロピカルティー,牝5,56.0,津村,林,454(+6),美浦,2021105486,1092,リアルスティール,キラモサ,Alamosa,-2.158077886887199,16,-0.2396893572796828,12,,8,43.0,50.7,45.1,12
15,8,16,エルマーゴ,牡4,58.0,川田,加藤征,482(+6),美浦,2022105601,1088,サートゥルナーリア,ホーリーウーマン,Tawqeet,-0.8957514811511259,13,-0.1335742585164187,5,,5,54.2,53.3,49.9,6
