,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ロードトレイル,牡5,58.0,小沢,藤岡,488(+2),栗東,2021100157,1185,ロードカナロア,パラダイスリッジ,ディープインパクト,1.6384985220276234,2,0.6260272843203649,8,,15,50.6,44.5,46.1,13
1,1,2,コウセキ,牡4,58.0,丸山,西園正,486(+4),栗東,2022110026,1127,Harry Angel,Nonchalance,Dubawi,1.494572111265755,4,0.5237185393258039,3,,3,55.8,53.0,54.5,5
2,2,3,エコロマーズ,牡5,58.0,菊沢,牧浦,502(+4),栗東,2021102016,1161,シルバーステート,フィナリザール,Congrats,0.4220024140580281,9,-0.2387076134535959,6,,4,53.6,49.4,55.8,3
3,2,4,ハートホイップ,牝7,56.0,黛,蛯名利,494(0),美浦,2019106179,1109,ジョーカプチーノ,ドキドキマドンナ,クロフネ,1.091043632987556,7,0.2368740890010176,16,,10,40.6,47.7,42.1,15
4,3,5,レオテミス,牝5,56.0,石田,高柳大,502(0),栗東,2021101576,1203,デクラレーションオブウォー,カレンステイシー,アドマイヤジャパン,-0.1631825562519842,14,-0.6546808846911677,9,,16,49.5,44.5,48.4,10
5,3,6,ルーフ,牝6,56.0,松若,清水久,496(-4),栗東,2020104194,1154,ダイワメジャー,ラスエモーショネス,Fastnet Rock,-0.7974329126662524,16,-1.1055318274306396,2,,11,55.9,47.7,55.3,4
6,4,7,ベイビーキッス,牝4,56.0,小林脩,青木,458(0),美浦,2022102514,1183,サンダースノー,タイキエイワン,フサイチコンコルド,-1.461814432934317,18,-1.5778012266076018,13,,9,47.7,48.3,45.9,14
7,4,8,ミルテンベルク,牡5,58.0,吉田隼,武英,488(-4),栗東,2021105771,1095,モーリス,ペルレンケッテ,ディープインパクト,0.0012343435836954,12,-0.5378066668944335,7,,6,53.1,48.9,49.6,8
8,5,9,シュヴェルトライテ,牝7,56.0,亀田,池上,454(+4),美浦,2019105760,1176,マツリダゴッホ,シュヴァリエ,フレンチデピュティ,0.1985553889590374,11,-0.3975428445250468,14,,18,46.6,43.8,48.8,9
9,5,10,エマヌエーレ,牡6,58.0,横山琉,平田,518(+4),栗東,2020103280,1192,ロードカナロア,エマノン,ハーツクライ,-1.2515635096765816,17,-1.4283463212946594,5,,8,54.2,48.3,51.9,7
10,6,11,ナムラローズマリー,牝5,56.0,長岡,羽月,468(+6),栗東,2021103092,1142,ミッキーアイル,ナムラストロベリー,ヨハネスブルグ,1.2007629975768614,5,0.3148670746755171,1,,7,80.3,48.5,58.5,2
11,6,12,ブリックワーク,牝5,56.0,斎藤,辻野,440(+2),栗東,2021101382,1178,ブリックスアンドモルタル,オーヴィレール,シンボリクリスエス,-0.0242429048416637,13,-0.5559169310114604,15,,13,41.3,44.7,41.7,16
12,7,13,ハピネスアゲン,牝7,56.0,野中,萱野,456(-10),美浦,2019103897,1158,エイシンヒカリ,エイシンスイーツ,シンボリクリスエス,1.1678048950897806,6,0.2914391153106838,18,,14,34.5,44.7,35.9,18
13,7,14,フォルテム,牡4,58.0,丹内,千葉,484(+6),美浦,2022103042,1091,フィエールマン,マダムアグライア,ケイムホーム,0.8036232426887578,8,0.0325639887097676,11,,1,48.9,86.3,53.5,6
14,7,15,トーラスシャイン,牡5,58.0,松本,田中克,474(-4),栗東,2021101654,1191,ファインニードル,スターライト,ディープインパクト,-0.1701758896272448,15,-0.6596520304118463,10,,17,49.3,44.1,46.7,12
15,8,16,ジャスパーディビネ,牡4,58.0,和田陽,森秀,528(0),栗東,2022110112,1223,Frosted,Rocket Reload,Reload,1.7894348710597985,1,0.7333189784701789,4,,2,55.0,61.7,81.0,1
16,8,17,スコーピオン,牡5,58.0,武藤,武藤,490(+2),美浦,2021100792,1169,ビッグアーサー,ラスパジャサーダス,スウェプトオーヴァーボード,1.623051755981901,3,0.6150470949305442,17,,5,35.2,48.9,36.3,17
17,8,18,ジュンヴァンケット,セ5,58.0,杉原,友道,454(-2),栗東,2021107180,1135,キズナ,ピクシーホロウ,キングヘイロー,0.3659202643113358,10,-0.2785730858627867,12,,12,47.8,44.9,48.1,11
