,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank,score_hitrate,rank_hitrate,score_value,rank_value,idx_hitrate,idx_value,idx_mar,rank_mar
0,1,1,ファイヴレター,牡9,58.0,丸田,佐藤吉,482(+22),美浦,2017102043,1117,タイムパラドックス,ピンクサプライズ,ネオユニヴァース,1.6623050516929216,1,0.2398004889456175,16,,16,42.0,42.6,44.5,15
1,1,2,アデランテ,セ5,58.0,佐々木,菊川,516(+8),美浦,2021103525,1197,ミッキーグローリー,パリージョ,タイキシャトル,-0.5045369311780502,8,-0.3853688327139174,11,,9,46.3,46.2,46.6,9
2,2,3,ニシノクードクール,牝4,56.0,池添,武藤,468(+4),美浦,2022106999,1032,ホークビル,セイウンリリシイ,ダイワメジャー,-0.7237217615015692,12,-0.4486072380866336,15,,11,42.5,45.1,44.5,16
3,2,4,レッドセニョール,牡5,56.0,△長浜,矢嶋,500(+4),美浦,2021105779,1214,リアルインパクト,ポルケテスエーニョ,Medaglia d'Oro,0.6752245957507145,4,-0.0449883530386758,13,,14,42.9,44.6,44.7,13
4,3,5,チュウワチーフ,牡4,58.0,三浦,小崎,472(+2),栗東,2022110117,1122,Tom's d'Etat,Figure,Overanalyze,0.3028532802711698,5,-0.1524235626866688,1,,1,82.6,84.2,85.4,1
5,3,6,エーリアル,牝5,56.0,津村,西田,518(-4),美浦,2021104856,1092,リアルインパクト,サダムグランジュテ,キングカメハメハ,-1.9975823710816032,14,-0.8161368408335697,8,,5,47.2,49.4,50.3,4
6,4,7,アルドール,牝5,56.0,石川,手塚久,516(+2),美浦,2021105707,1150,ロードカナロア,ヒルダズパッション,Canadian Frontier,-0.5137789539876084,9,-0.3880353073236433,7,,6,47.8,49.4,46.6,8
7,4,8,キョウエイフロイデ,牝5,56.0,原,中川,486(+2),美浦,2021101053,1184,サトノクラウン,ケイティバローズ,マンハッタンカフェ,-2.0610790541798614,15,-0.8344566715429474,10,,15,46.3,43.1,44.7,12
8,5,9,ラオラシオン,セ5,58.0,北村友,斎藤誠,488(-2),美浦,2021105262,1102,クリエイター,ラセレシオン,ゼンノロブロイ,-0.5694552139200003,10,-0.4040988181516712,12,,10,44.1,45.7,47.3,7
9,5,10,コスモストーム,牡4,58.0,武豊,北出,516(+2),栗東,2022104120,666,デクラレーションオブウォー,オリーブティアラ,キングカメハメハ,-3.102173311238021,16,-1.134829377819538,3,,7,55.8,48.6,49.9,5
10,6,11,ヘリオトロープ,牡4,58.0,ルメール,萩原,482(+2),美浦,2022105198,5339,ヘニーヒューズ,ワンミリオンス,ゴールドアリュール,1.5424464176117274,2,0.2052193143348612,2,,8,57.6,47.5,53.9,3
11,6,12,マイティマイティー,牡5,58.0,キング,佐々木,488(-6),栗東,2021103708,5643,ニューイヤーズデイ,アップトゥユー,サウスヴィグラス,-0.0561383143090751,6,-0.25599850420956,5,,4,53.5,53.8,55.2,2
12,7,13,プライベートアイズ,牡4,58.0,荻野極,萩原,494(+4),美浦,2022101572,1160,マジェスティックウォリアー,レッドシャンデル,ネオユニヴァース,-0.6287916216636177,11,-0.4212183414358016,6,,2,48.0,56.6,46.2,11
13,7,14,ジャズ,牡5,58.0,横山武,辻野,474(-2),栗東,2021103227,1170,ルーラーシップ,カンタービレ,ディープインパクト,-0.9927015193493162,13,-0.5262122937774136,4,,3,54.3,53.9,49.4,6
14,8,15,クレイヴィンオナー,セ5,58.0,岩田康,嘉藤,534(-10),美浦,2021104576,5203,ヘニーヒューズ,スターリーウインド,ゼンノロブロイ,0.8123059609408937,3,-0.0054381390565008,14,,13,42.5,44.6,44.5,14
15,8,16,スカイビート,牝4,56.0,石橋脩,野中,458(0),栗東,2022101490,1077,ハクサンムーン,ハッピーベリンダ,アグネスデジタル,-0.2763292164887285,7,-0.3195271777535652,9,,12,46.5,44.8,46.5,10
