,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,マニバドラ,牡5,58.0,団野,森秀,534(+14),栗東,2020110105,01180,Speightstown  (米)  ,Trini Brewnette  ,Milwaukee Brew  ,1.599239579019131,3
1,1,2,プロトポロス,牡5,57.0,小沢,西村,486(0),栗東,2020103325,01185,War Front  ,キャヴァルドレ  Cavale Doree(仏)  ,サンデーブレイク  ,-1.8088881541650568,10
2,2,3,キタノズエッジ,牡4,57.0,池添,畑端,546(+4),栗東,2021100505,01032,ジョーカプチーノ  ,ファルファラ  ,キングカメハメハ  ,1.0726097271904378,4
3,2,4,スターターン,牡4,57.0,川田,坂口,500(+10),栗東,2021104991,01088,グレーターロンドン  ,オージーアイドル  ,スニッツェル  Snitzel(豪)  ,-2.122136775901112,11
4,3,5,ソウテン,牡6,57.0,鮫島駿,斉藤崇,538(+12),栗東,2019105459,01157,ロードカナロア  ,ミスドバウィ  ,Dubawi  ,-1.4036675151923756,9
5,3,6,サクセスローレル,牡6,57.0,亀田,北出,524(-8),栗東,2019102454,01176,マスタリー  ,コーテサン  Courtesan(米)  ,ストリートセンス  Street Sense(米)  ,-3.5025995533422254,14
6,4,7,メタマックス,牡5,58.0,吉村,森秀,534(0),栗東,2020110131,01216,Into Mischief  ,Zapara  ,Not for Love  ,-0.3527081500922535,6
7,4,8,メイショウミツヤス,牡7,57.0,和田竜,飯田,518(+6),栗東,2018106147,01018,トゥザグローリー  ,フミノアザレア  ,マンハッタンカフェ  ,-2.5106255584975847,12
8,5,9,アメリカンステージ,牡3,56.0,坂井,矢作,516(前計不),栗東,2022110105,01163,Into Mischief  ,Bonita Mia  ,Warrior's Reward  ,0.7780686673981226,5
9,5,10,ロードラディウス,牡5,57.0,松若,森田,480(-2),栗東,2020100168,01154,ドレフォン  Drefong(米)  ,ポプラ  ,Frankel  ,-4.117664225987127,16
10,6,11,スマートフォルス,牡5,57.0,横山武,吉村,484(+2),栗東,2020101707,01170,シニスターミニスター  Sinister Minister(米)  ,スマートレグルス  ,ロードカナロア  ,-0.42828263350263174,7
11,6,12,タガノミスト,牝4,55.0,松山,渡辺,488(0),栗東,2021106554,01126,マジェスティックウォリアー  Majestic Warrior(米)  ,ミトス  ,エンパイアメーカー  Empire Maker(米)  ,1.9867248922133514,2
12,7,13,ニットウバジル,牡5,57.0,吉田豊,高橋文,510(-4),美浦,2020106782,00733,ダノンレジェンド  ,ベリーキュート  ,ザッツザプレンティ  ,3.1016570923128315,1
13,7,14,ジョーローリット,牝4,55.0,内田博,中竹,504(+8),栗東,2021100768,00422,ダノンレジェンド  ,ジョーカルーア  ,ジョーカプチーノ  ,-0.8295391458727472,8
14,8,15,メズメライザー,セ6,57.0,高杉,千田,528(+6),栗東,2019101894,01213,ディスクリートキャット  Discreet Cat(米)  ,チャーム  ,パイロ  Pyro(米)  ,-2.5141423868488078,13
15,8,16,スマートサニー,牡5,57.0,浜中,石橋,480(+2),栗東,2020104304,01115,シニスターミニスター  Sinister Minister(米)  ,スマートスピカ  ,キングカメハメハ  ,-4.0761994559709525,15
