,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ジーティームテキ,セ4,55.0,▲水沼,加藤和,474(+10),美浦,2021106683,01201,Le Havre  ,ワットドゥアイワントザットフォー  ,Kodiac  ,-1.8904183426588823,12
1,2,2,ベストシーン,牡3,56.0,津村,手塚久,470(-2),美浦,2022101388,01092,レイデオロ  ,アユサン  ,ディープインパクト  ,-1.5624961600855691,10
2,3,3,クラウドセイル,牡5,55.0,▲上里,堀内,476(+2),美浦,2020102552,01217,シルバーステート  ,クリッパールート  ,シンボリクリスエス  ,-1.6665127819160201,11
3,3,4,ガラク,牝3,54.0,荻野極,伊坂,430(0),美浦,2022104093,01160,ディーマジェスティ  ,サクラメジャー  ,ダイワメジャー  ,-0.9079760136396755,8
4,4,5,パーセルペーパー,牡4,58.0,柴田大,和田雄,444(+2),美浦,2021106840,01009,ロージズインメイ  Roses in May(米)  ,ビジュティエ  ,オルフェーヴル  ,-0.5161193666594716,5
5,4,6,プリンセスロロ,牝3,54.0,木幡巧,戸田,432(+10),美浦,2022105499,01162,ストロングリターン  ,プリンセスルシータ  ,サンデーサイレンス  Sunday Silence(米)  ,0.6999032093190813,3
6,5,7,ベストレーサー,牝3,54.0,石橋脩,小野,462(-2),美浦,2022106757,01077,シルバーステート  ,レディジェーン  ,フレンチデピュティ  French Deputy(米)  ,0.7073344096017227,2
7,5,8,カザンラク,牡3,56.0,丸山,嘉藤,488(-8),美浦,2022104666,01127,シルバーステート  ,ヴィアンローズ  Viane Rose(仏)  ,Sevres Rose  ,0.9473793369652141,1
8,6,9,ジャサルディア,牝3,54.0,戸崎圭,萩原,464(-4),美浦,2022105070,05386,キズナ  ,ミスエルテ  ,Frankel  ,-0.4116404937062193,4
9,6,10,ディナーラッシュ,牝3,52.0,◇今村,寺島,470(+16),栗東,2022100466,01193,キタサンブラック  ,ラファイエ  ,Elusive Quality  ,-0.6399795909355325,6
10,7,11,ハットメリリー,牝3,51.0,▲石田,菊沢,430(-6),美浦,2022101569,01203,フィエールマン  ,ハットラブ  ,ワークフォース  Workforce(英)  ,-2.509909432128258,14
11,7,12,クイーンズワーフ,牝4,54.0,△長浜,青木,456(-2),美浦,2021105168,01214,アルアイン  ,バーミーブリーズ  ,キンシャサノキセキ  ,-0.7629641542875027,7
12,8,13,リケアキャンディ,牝3,54.0,横山琉,蛯名利,438(0),美浦,2022100765,01192,ディーマジェスティ  ,タッキーナ  ,アグネスタキオン  ,-2.33242015183548,13
13,8,14,ケイツークローン,セ5,58.0,菊沢,清水英,476(+10),美浦,2020103160,01161,ラブリーデイ  ,コンゴウビジン  ,ケイムホーム  Came Home(米)  ,-1.3761825118556816,9
