,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,リネアグローリア,牡4,58.0,酒井,小崎,480(+2),栗東,2021106757,01034,モーニン  ,マザーレイク  ,サンデーサイレンス  Sunday Silence(米)  ,1.7293691822284727,1
1,1,2,サマーアゲイン,牡4,58.0,高倉,渡辺,502(+2),栗東,2021104669,01130,キズナ  ,アントワープ  ,キングカメハメハ  ,-2.7294654573848245,14
2,2,3,フラーハ,牝4,56.0,松山,嘉藤,492(+4),美浦,2021106734,01126,ドレフォン  Drefong(米)  ,ナンシーフロムナイロビ  Nancy From Nairobi(英)  ,Sixties Icon  (英)  ,-2.049740854376015,12
3,2,4,ブライトルピナス,牝4,56.0,川須,東田,476(+20),栗東,2021103598,01128,サンダースノー  Thunder Snow(愛)  ,テンシンランマン  ,ハーツクライ  ,0.8658953404076684,5
4,3,5,ピエマンソン,牡3,56.0,池添,平田,476(+4),栗東,2022100204,01032,ジャスタウェイ  ,ミュゲプリンセス  ,エンパイアメーカー  Empire Maker(米)  ,1.641800220311463,2
5,3,6,シンゼンイズモ,牡5,58.0,団野,荒川,522(-10),栗東,2020102993,01180,エピファネイア  ,ビジュアルショック  ,Kingmambo  (米)  ,0.18337344673899503,7
6,4,7,ストームバンガード,牡4,58.0,菱田,岡田,506(+16),栗東,2021103819,01144,ホッコータルマエ  ,ストームトウショウ  ,スターオブコジーン  Star of Cozzene(米)  ,1.1238559038411529,4
7,4,8,コスモストーム,牡3,56.0,秋山稔,北出,508(+8),栗東,2022104120,01181,デクラレーションオブウォー  ,オリーブティアラ  ,キングカメハメハ  ,-1.0607169659941431,11
8,5,9,ランタナヒルズ,牝4,53.0,▲和田陽,田中勝,470(+4),美浦,2021101241,01223,ニューイヤーズデイ  ,メローブリーズ  ,スクリーンヒーロー  ,-2.788958713152231,15
9,5,10,マイティマイティー,牡4,58.0,坂井,佐々木,490(-2),栗東,2021103708,01163,ニューイヤーズデイ  ,アップトゥユー  ,サウスヴィグラス  ,1.4042027395363805,3
10,6,11,ワイノナオミ,牝4,56.0,藤岡佑,畑端,474(+12),栗東,2021105973,01093,ドレフォン  Drefong(米)  ,ボクノナオミ  ,ゴールドアリュール  ,-0.4420008035445521,9
11,6,12,モズナイスバディー,牡4,58.0,和田竜,飯田,492(-2),栗東,2021102845,01018,マジェスティックウォリアー  Majestic Warrior(米)  ,モズラコルタ  ,ヴィクトワールピサ  ,0.6903670904409511,6
12,7,13,ワーズワース,牡7,58.0,高杉,高橋一,502(+10),栗東,2018104030,01213,リオンディーズ  ,ラブディラン  ,Dylan Thomas  (愛)  ,-2.14728859864917,13
13,7,14,タマモティーカップ,牝3,52.0,◇永島,高橋亮,462(+2),栗東,2022104398,01187,デクラレーションオブウォー  ,チャームポット  ,フジキセキ  ,-3.0827800300747965,16
14,8,15,バイファーザベスト,牡6,57.0,☆吉村,清水久,536(+10),栗東,2019109106,01216,キタサンブラック  ,キープレイヤー  ,メイショウボーラー  ,-0.4254265024383067,8
15,8,16,クアトロジャック,牡4,58.0,横山和,庄野,494(+6),栗東,2021106105,01140,マジェスティックウォリアー  Majestic Warrior(米)  ,ハマナス  ,キングカメハメハ  ,-0.8122172504861026,10
