,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,父,母,母父,score,rank
0,1,1,ゴールデンオスカー,牡4,58.0,石川,堀内,502(+4),美浦,2021101235,01150,スクリーンヒーロー  ,バラベルサイユ  ,アグネスデジタル  ,-1.7863421879210166,15
1,1,2,テリフィックプラン,牡4,58.0,戸崎圭,萩原,492(+2),美浦,2021110127,05386,マスタリー  ,Changing Plans  ,Perfect Soul  ,0.1254154045517109,6
2,2,3,ビーアイオラクル,牡6,58.0,岩田康,牧田,504(+8),栗東,2019106691,05203,エスポワールシチー  ,ビットアリエス  ,ヨハネスブルグ  Johannesburg(米)  ,0.2258561425884627,5
3,2,4,フランスゴデイナ,牡7,58.0,丸山,森秀,490(-6),栗東,2018110117,01127,ウィルテイクチャージ  ,Dreamy Blues  ,Curlin  (米)  ,-0.9038829967048321,12
4,3,5,ヴァンドーム,牡4,58.0,大野,安田,502(0),栗東,2021100170,01096,ロードカナロア  ,ルアンジュ  ,マンハッタンカフェ  ,0.8681424481189688,2
5,3,6,アルゴナヴィス,牡4,58.0,岩田望,池江,484(-2),栗東,2021105750,01174,ドゥラメンテ  ,プリティカリーナ  Pretty Carina(米)  ,Seeking the Gold  ,-0.20345763709769238,9
6,4,7,フルオール,牡6,58.0,西村淳,斎藤誠,476(+2),美浦,2019102143,01171,ホッコータルマエ  ,ゴールドフォレスト  ,ゴールドアリュール  ,0.08608452137936029,7
7,4,8,グラウンドビート,セ4,58.0,佐々木,田村,482(-6),美浦,2021105120,01197,ロードカナロア  ,ダンスファンタジア  ,ファルブラヴ  Falbrav(愛)  ,0.23555047238612756,4
8,5,9,サノノエスポ,牝5,56.0,荻野極,中舘,464(-2),美浦,2020102161,01160,エスポワールシチー  ,シックファイター  ,ヘクタープロテクター  Hector Protector(米)  ,-0.21556026856725502,10
9,5,10,ジョディーズマロン,牡7,58.0,横山典,北出,470(-8),栗東,2018101989,00660,ディスクリートキャット  Discreet Cat(米)  ,ジョディーズロマン  ,サムライハート  ,1.6151599463021078,1
10,6,11,シェットランド,牡5,58.0,木幡巧,久保田,564(+2),美浦,2020103566,01162,リアルインパクト  ,フェイトカラー  ,サクラバクシンオー  ,0.25491346131982745,3
11,6,12,ウィステリアリヴァ,牡5,58.0,石橋脩,小野,504(+10),美浦,2020104708,01077,ロゴタイプ  ,クルールヴィオラ  ,プリサイスエンド  Precise End(米)  ,-1.4016004585580384,14
12,7,13,オウギノカナメ,牡5,58.0,菅原明,高木,484(-2),美浦,2020106873,01179,キタサンブラック  ,ジェラスガール  Jealous Girl(米)  ,Petionville  ,-1.8177766996619613,16
13,7,14,ルーンファクター,牡5,58.0,柴田大,畠山,460(-8),美浦,2020106552,01009,インカンテーション  ,シルカズギフト  Silca's Gift(英)  ,Cadeaux Genereux  ,-0.5611384993158518,11
14,8,15,ガンウルフ,牡5,58.0,津村,藤岡,480(-8),栗東,2020110120,01092,Gun Runner  (米)  ,Loure  ,A.P. Indy  ,0.05899759241319306,8
15,8,16,グラヴィス,牡4,58.0,吉田隼,矢作,496(0),栗東,2021105831,01095,ハーツクライ  ,ラヴズオンリーミー  Loves Only Me(米)  ,Storm Cat  (米)  ,-0.9087816969196739,13
